"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         795,      -11.94512145,      -11.89945818,      -11.69016842,      -12.41596619,      -11.37658373
          0,           0,         796,      -11.96042106,      -11.91753126,      -11.69039809,      -12.51158857,      -11.39125944
          0,           0,         797,      -11.96980221,      -11.92874536,      -11.69051239,      -12.54613129,      -11.40071645
          0,           0,         798,      -11.97006387,      -11.92938531,      -11.69081203,      -12.51834365,      -11.40082177
          0,           0,         799,      -11.97384242,      -11.93416865,      -11.69106764,      -12.51662277,      -11.40461517
          0,           0,         800,      -11.97462869,      -11.93546574,      -11.69113544,      -12.53419783,      -11.40547128
          0,           0,         801,      -11.95772742,      -11.91345694,      -11.69017451,      -12.33647529,      -11.38825777
          0,           0,         802,      -11.95663312,      -11.91420751,      -11.69084554,      -12.52093499,      -11.38782679
          0,           0,         803,      -11.96986583,      -11.92994882,      -11.69100229,      -12.61312829,      -11.40061389
          0,           0,         804,      -11.97296196,      -11.93390182,      -11.69108237,       -12.5972705,      -11.40378434
          0,           0,         805,      -11.97575819,      -11.93737259,       -11.6911645,       -12.5852455,       -11.4065505
          0,           0,         806,      -11.96524193,      -11.92332503,      -11.69086336,      -12.42455732,      -11.39583997
          0,           0,         807,      -11.96803551,      -11.92562919,      -11.69045957,      -12.37024752,      -11.39880417
          0,           0,         808,       -11.9567717,       -11.9145414,       -11.6909143,       -12.5549033,      -11.38788513
          0,           0,         809,      -11.96965831,      -11.92957182,      -11.69097687,       -12.6127614,      -11.40041735
          0,           0,         810,      -11.97377351,      -11.93460686,      -11.69100349,      -12.60581256,       -11.4046307
          0,           0,         811,      -11.96854665,      -11.92760749,      -11.69104025,      -12.48802484,      -11.39925872
          0,           0,         812,      -11.97072258,      -11.93148933,       -11.6909797,      -12.61479896,      -11.40167758
          0,           0,         813,      -11.97663229,      -11.93892011,      -11.69091728,      -12.63270938,      -11.40749132
          0,           0,         814,      -11.97784868,      -11.94050451,      -11.69075809,       -12.6000644,      -11.40878133
          0,           0,         815,      -11.97395362,      -11.93502969,      -11.69072228,      -12.51276305,      -11.40478734
          0,           0,         816,      -11.95291171,      -11.90693747,      -11.68970325,      -12.30116369,      -11.38345133
          0,           0,         817,      -11.95796634,       -11.9146114,      -11.69059849,      -12.48738367,      -11.38928515
          0,           0,         818,      -11.97039592,      -11.93012918,      -11.69099338,       -12.6074425,      -11.40121942
          0,           0,         819,       -11.9730789,      -11.93406547,      -11.69113621,      -12.59676779,       -11.4039316
          0,           0,         820,      -11.96224703,      -11.91979804,      -11.69071736,      -12.40906002,      -11.39286679
          0,           0,         821,      -11.96522079,      -11.92471628,      -11.69108153,      -12.59131729,      -11.39628654
          0,           0,         822,      -11.97423582,      -11.93574328,      -11.69123489,      -12.67645505,       -11.4050384
          0,           0,         823,      -11.97614639,      -11.93817499,      -11.69126138,      -12.65393074,      -11.40699168
          0,           0,         824,      -11.96879457,      -11.92819082,      -11.69108476,      -12.49174667,      -11.39951595
          0,           0,         825,      -11.93614614,      -11.88524938,      -11.68863079,      -12.20426581,      -11.36651241
          0,           0,         826,      -11.94329264,      -11.89581248,      -11.69012688,      -12.39601121,      -11.37488111
          0,           0,         827,      -11.95967874,      -11.91589294,      -11.69043275,      -12.51708091,      -11.39049651
          0,           0,         828,      -11.96957296,      -11.92844806,      -11.69058665,      -12.55340942,      -11.40043732
          0,           0,         829,      -11.96982888,      -11.92915856,      -11.69086922,      -12.51882038,      -11.40060341
          0,           0,         830,      -11.95016416,      -11.90324346,      -11.68993085,      -12.30535816,      -11.38061248
          0,           0,         831,       -11.9557531,      -11.91231026,      -11.69076976,      -12.50449588,      -11.38701566
          0,           0,         832,       -11.9698907,      -11.92977556,      -11.69104808,      -12.62277893,      -11.40064572
          0,           0,         833,      -11.97283321,      -11.93378798,      -11.69114662,      -12.60452142,      -11.40363033
          0,           0,         834,      -11.96229763,      -11.91990976,      -11.69081457,      -12.41522414,      -11.39291089
          0,           0,         835,      -11.96493223,      -11.92445722,      -11.69110017,      -12.59894408,      -11.39597146
          0,           0,         836,      -11.97426085,      -11.93580176,       -11.6911663,      -12.66964563,      -11.40505315
          0,           0,         837,      -11.97597692,      -11.93802232,      -11.69113979,      -12.63159443,      -11.40683509
          0,           0,         838,      -11.96892962,      -11.92829092,      -11.69101649,      -12.48160274,      -11.39966788
          0,           0,         839,      -11.97082364,      -11.93165691,      -11.69102178,      -12.62397133,      -11.40181255
          0,           0,         840,      -11.97671427,      -11.93901199,      -11.69100864,      -12.65518329,      -11.40755917
          0,           0,         841,      -11.97782421,      -11.94048202,      -11.69093011,       -12.6197475,      -11.40872745
          0,           0,         842,      -11.97314573,      -11.93400167,      -11.69086758,      -12.51502151,      -11.40395431
          0,           0,         843,      -11.97510632,      -11.93566112,      -11.69082866,      -12.48750382,      -11.40594559
          0,           0,         844,      -11.97036081,      -11.93133761,      -11.69097548,      -12.62521325,      -11.40137752
          0,           0,         845,      -11.97617316,      -11.93834135,      -11.69102502,      -12.65786316,      -11.40705151
          0,           0,         846,      -11.97801812,      -11.94053193,      -11.69099502,      -12.64695242,      -11.40894407
          0,           0,         847,      -11.97554377,      -11.93709733,      -11.69103548,      -12.57264308,      -11.40638782
          0,           0,         848,      -11.96129473,       -11.9177113,      -11.69028272,      -12.36921306,      -11.39195879
          0,           0,         849,      -11.96513776,      -11.92072599,      -11.68959624,      -12.30810397,      -11.39603998
          0,           0,         850,      -11.96350214,      -11.91935595,      -11.68880768,       -12.2918919,      -11.39446027
          0,           0,         851,      -11.94756062,      -11.90291896,      -11.68946501,      -12.40785986,      -11.37883362
          0,           0,         852,      -11.96400897,        -11.921642,      -11.68965299,      -12.45863784,      -11.39489258
          0,           0,         853,      -11.96983146,      -11.92894721,      -11.69004278,      -12.49448212,      -11.40069329
          0,           0,         854,        -11.965026,      -11.92309678,      -11.69039099,      -12.42965271,      -11.39566537
          0,           0,         855,      -11.96750049,      -11.92768389,      -11.69072776,      -12.56653387,      -11.39845167
          0,           0,         856,      -11.97497672,      -11.93704827,      -11.69089487,      -12.61911492,      -11.40585211
          0,           0,         857,      -11.97682394,      -11.93931564,      -11.69092464,      -12.60809578,      -11.40777716
          0,           0,         858,      -11.97234174,       -11.9329184,      -11.69093096,      -12.51326827,      -11.40318427
          0,           0,         859,      -11.94936138,      -11.90150048,      -11.68959612,      -12.28081678,      -11.37990248
          0,           0,         860,       -11.9545047,      -11.91008355,       -11.6906525,      -12.48028639,      -11.38587662
          0,           0,         861,      -11.96873295,      -11.92788677,      -11.69104017,       -12.6081157,      -11.39953213
          0,           0,         862,      -11.97171505,      -11.93226894,      -11.69114193,      -12.59030097,      -11.40254524
          0,           0,         863,      -11.95977979,      -11.91694316,      -11.69063099,      -12.38745357,      -11.39039522
          0,           0,         864,      -11.96284697,      -11.92192791,      -11.69103905,      -12.57786192,      -11.39391487
          0,           0,         865,      -11.97324695,      -11.93451372,      -11.69119707,      -12.66697978,      -11.40401374
          0,           0,         866,       -11.9752915,      -11.93720258,      -11.69122483,      -12.63814741,      -11.40612389
          0,           0,         867,      -11.97732597,      -11.93960676,      -11.69125392,      -12.61977345,      -11.40816021
          0,           0,         868,      -11.97799632,      -11.94043375,      -11.69127002,      -12.62414789,      -11.40883511
          0,           0,         869,      -11.96971302,      -11.92927925,      -11.69098215,       -12.4715323,      -11.40041065
          0,           0,         870,      -11.97135367,      -11.93072041,      -11.69071998,      -12.41983442,       -11.4021693
          0,           0,         871,      -11.96953559,      -11.92864336,      -11.69044805,      -12.40533631,      -11.40034084
          0,           0,         872,      -11.95871112,      -11.91734824,      -11.69073671,      -12.54896661,       -11.3897786
          0,           0,         873,      -11.97032545,      -11.93038366,      -11.69076735,        -12.586732,      -11.40113235
          0,           0,         874,      -11.97419136,      -11.93500853,      -11.69088215,      -12.59457224,      -11.40504179
          0,           0,         875,       -11.9706222,      -11.93015518,      -11.69103237,      -12.50974557,      -11.40135531
          0,           0,         876,      -11.97224974,      -11.93341873,      -11.69100809,      -12.62192565,      -11.40321495
          0,           0,         877,      -11.97725922,      -11.93975953,      -11.69093187,      -12.64023369,      -11.40816874
          0,           0,         878,      -11.97841053,      -11.94123542,      -11.69080189,      -12.61317404,      -11.40937768
          0,           0,         879,      -11.96664851,      -11.92636492,      -11.70295529,      -12.53093124,       -11.3958929
          0,           0,         880,      -11.94947734,      -11.90484016,      -11.68918028,      -12.32868546,      -11.37989655
          0,           0,         881,      -11.95912091,      -11.91786316,      -11.68909044,      -12.50522724,      -11.39071466
          0,           0,         882,      -11.97129671,      -11.93269865,      -11.69021458,      -12.61616921,      -11.40247925
          0,           0,         883,      -11.97429711,      -11.93659731,      -11.69076109,       -12.6151353,      -11.40536417
          0,           0,         884,      -11.96662322,      -11.92606594,      -11.69070708,      -12.45026945,      -11.39743971
          0,           0,         885,      -11.96876728,      -11.92974719,      -11.69109022,      -12.62080674,      -11.39983259
          0,           0,         886,      -11.97573956,      -11.93808876,      -11.69127367,      -12.69501414,      -11.40657046
          0,           0,         887,      -11.97717654,       -11.9397844,      -11.69131666,      -12.67711667,      -11.40804591
          0,           0,         888,      -11.97203486,      -11.93272071,      -11.69121365,      -12.53686192,       -11.4028231
          0,           0,         889,      -11.94565667,      -11.89753673,      -11.68931334,       -12.2590698,      -11.37614958
          0,           0,         890,      -11.95188792,      -11.90703131,      -11.69047457,      -12.44821141,      -11.38331363
          0,           0,         891,      -11.96737141,      -11.92607474,      -11.69078373,      -12.56956474,      -11.39817751
          0,           0,         892,      -11.97268514,      -11.93324371,      -11.69085545,      -12.60223499,      -11.40355512
          0,           0,         893,      -11.97295146,       -11.9337125,      -11.69106667,      -12.56537887,      -11.40373032
          0,           0,         894,      -11.97357003,      -11.93520304,      -11.69102336,      -12.64945967,      -11.40443824
          0,           0,         895,      -11.97764993,      -11.94024793,      -11.69100202,      -12.64845743,      -11.40853334
          0,           0,         896,       -11.9703033,      -11.93142819,      -11.70310719,      -12.61448407,      -11.39959023
          0,           0,         897,      -11.96756993,      -11.92938843,      -11.69009705,      -12.54888344,      -11.39827278
          0,           0,         898,      -11.96262614,      -11.92151744,       -11.6888616,      -12.40987537,      -11.39366203
          0,           0,         899,      -11.96790518,      -11.92864361,      -11.69001494,      -12.56675934,       -11.3993448
          0,           0,         900,      -11.97509007,      -11.93744942,      -11.69070887,      -12.65373755,      -11.40613431
          0,           0,         901,      -11.97670035,       -11.9396038,      -11.69102285,      -12.65006108,       -11.4076811
          0,           0,         902,      -11.97124372,      -11.93209763,       -11.6910069,      -12.51505002,      -11.40207801
          0,           0,         903,       -11.9729092,      -11.93467535,      -11.69120732,      -12.65798972,      -11.40392582
          0,           0,         904,      -11.97752111,      -11.94018696,      -11.69131325,      -12.71270456,      -11.40839406
          0,           0,         905,      -11.97846681,      -11.94133317,      -11.69131378,      -12.69575386,      -11.40937125
          0,           0,         906,      -11.97506898,       -11.9365598,      -11.69125878,       -12.5831147,      -11.40591157
          0,           0,         907,      -11.95628174,      -11.91170992,       -11.6900556,      -12.33440003,      -11.38688283
          0,           0,         908,      -11.96115426,      -11.91880513,      -11.69075965,      -12.50813023,      -11.39245949
          0,           0,         909,       -11.9719107,      -11.93225181,      -11.69100878,      -12.61526042,      -11.40277689
          0,           0,         910,      -11.97425991,      -11.93552249,      -11.69109266,      -12.60914468,      -11.40514422
          0,           0,         911,      -11.96451993,      -11.92290368,      -11.69063986,      -12.43349508,      -11.39520557
          0,           0,         912,      -11.96740281,      -11.92759248,      -11.69103084,      -12.60224076,      -11.39845401
          0,           0,         913,      -11.97523295,      -11.93704049,      -11.69117891,      -12.67802411,      -11.40606115
          0,           0,         914,      -11.97691065,      -11.93924352,      -11.69123514,       -12.6628642,      -11.40777861
          0,           0,         915,      -11.97119972,      -11.93143034,      -11.69113224,      -12.51666097,      -11.40197097
          0,           0,         916,      -11.97255021,      -11.93393958,        -11.691225,      -12.66014459,      -11.40354322
          0,           0,         917,      -11.97754605,      -11.94011244,      -11.69127141,        -12.707476,      -11.40841963
          0,           0,         918,      -11.97859161,      -11.94144309,      -11.69124603,      -12.68167715,      -11.40950745
          0,           0,         919,       -11.9746363,      -11.93591344,      -11.69117355,      -12.57270961,       -11.4054747
          0,           0,         920,      -11.95677454,      -11.91202965,      -11.69007513,      -12.33513277,      -11.38737594
          0,           0,         921,      -11.96084406,      -11.91830397,      -11.69083528,      -12.51561284,      -11.39213606
          0,           0,         922,      -11.97158902,      -11.93177788,      -11.69110371,      -12.62888436,      -11.40245143
          0,           0,         923,      -11.97542906,      -11.93698857,      -11.69111264,      -12.65673409,      -11.40635337
          0,           0,         924,      -11.97568315,      -11.93726303,      -11.69124541,       -12.6233313,      -11.40653067
          0,           0,         925,      -11.97726914,      -11.93918619,      -11.69131845,      -12.61081965,      -11.40811482
          0,           0,         926,      -11.96648664,      -11.92466331,      -11.69073682,       -12.4316322,      -11.39717622
          0,           0,         927,       -11.9586749,      -11.91707538,       -11.7034213,      -12.60612373,      -11.38814847
          0,           0,         928,      -11.96530668,      -11.92669476,       -11.6905174,      -12.65481497,      -11.39593183
          0,           0,         929,      -11.97262562,      -11.93555909,      -11.68967596,      -12.63960857,      -11.40383342
          0,           0,         930,      -11.96947269,      -11.93043221,      -11.69025554,      -12.50938547,      -11.40048223
          0,           0,         931,      -11.94065742,      -11.89203878,      -11.68848708,      -12.23142382,      -11.37121206
          0,           0,         932,       -11.9478551,      -11.90248073,      -11.69001648,      -12.41655206,      -11.37938322
          0,           0,         933,      -11.96239158,      -11.92015326,      -11.69040191,      -12.52682557,      -11.39318979
          0,           0,         934,      -11.97107335,      -11.93081863,      -11.69061006,      -12.56470404,      -11.40196166
          0,           0,         935,       -11.9708115,      -11.93062874,      -11.69088039,      -12.53272292,      -11.40160764
          0,           0,         936,      -11.97274345,      -11.93394132,      -11.69093036,      -12.62658792,      -11.40361195
          0,           0,         937,      -11.97723302,      -11.93971339,      -11.69096672,      -12.63755401,      -11.40812494
          0,           0,         938,        -11.978459,      -11.94131431,      -11.69088317,      -12.61667071,      -11.40945561
          0,           0,         939,      -11.97628031,      -11.93811047,      -11.69087356,       -12.5606964,      -11.40721976
          0,           0,         940,      -11.96346113,      -11.92057538,      -11.69037421,      -12.39140695,      -11.39419238
          0,           0,         941,      -11.96692931,      -11.92606063,      -11.69086493,      -12.56206518,      -11.39809014
          0,           0,         942,       -11.9746228,      -11.93585336,      -11.69113877,      -12.65932057,      -11.40548256
          0,           0,         943,      -11.97625373,      -11.93832923,      -11.69121638,      -12.64946914,      -11.40715415
          0,           0,         944,      -11.96968974,      -11.92954671,      -11.69102859,      -12.49630885,      -11.40045111
          0,           0,         945,      -11.97174701,      -11.93289857,      -11.69120783,      -12.64953238,      -11.40276385
          0,           0,         946,      -11.97718901,      -11.93956742,      -11.69130777,      -12.70937117,      -11.40805614
          0,           0,         947,      -11.97823988,      -11.94093566,      -11.69128997,      -12.68810019,      -11.40914339
          0,           0,         948,      -11.97428099,      -11.93544901,      -11.69123003,      -12.56943475,      -11.40511207
          0,           0,         949,      -11.95384417,      -11.90774236,      -11.68992836,      -12.31565216,      -11.38444766
          0,           0,         950,      -11.95878009,      -11.91555298,       -11.6907151,      -12.50091899,       -11.3901219
          0,           0,         951,      -11.97084195,      -11.93067068,      -11.69098153,      -12.61390058,      -11.40168809
          0,           0,         952,      -11.97340218,      -11.93435171,      -11.69108377,       -12.5997762,      -11.40426884
          0,           0,         953,      -11.96362615,      -11.92152364,      -11.69063947,      -12.41634584,      -11.39431098
          0,           0,         954,      -11.96606017,      -11.92587228,      -11.69101395,      -12.59290632,      -11.39709565
          0,           0,         955,      -11.97457576,       -11.9362636,      -11.69116183,      -12.67386156,      -11.40537404
          0,           0,         956,       -11.9764268,      -11.93858067,      -11.69121855,      -12.65330776,      -11.40727535
          0,           0,         957,      -11.96963045,      -11.92939389,      -11.69107434,      -12.49869592,      -11.40038607
          0,           0,         958,      -11.93717692,      -11.88667712,       -11.6886431,       -12.2122856,      -11.36756325
          0,           0,         959,      -11.94452378,      -11.89750247,      -11.69000989,      -12.39768239,      -11.37609452
          0,           0,         960,        -11.960373,      -11.91691485,      -11.69028792,      -12.51068424,      -11.39119215
          0,           0,         961,      -11.97000524,      -11.92901441,      -11.69047769,      -12.54466313,      -11.40087903
          0,           0,         962,      -11.97422625,      -11.93475203,      -11.69068619,      -12.57050363,      -11.40505721
          0,           0,         963,      -11.97255986,      -11.93263088,      -11.69098289,      -12.52527744,       -11.4033017
          0,           0,         964,      -11.97300278,      -11.93447373,      -11.69096109,      -12.62205392,      -11.40396592
          0,           0,         965,      -11.97752914,      -11.94015989,      -11.69089736,      -12.63652457,      -11.40844518
          0,           0,         966,      -11.97866358,      -11.94152741,      -11.69077545,      -12.61331706,      -11.40963525
          0,           0,         967,      -11.97603403,      -11.93770568,      -11.69078548,      -12.54799422,      -11.40693981
          0,           0,         968,       -11.9774308,      -11.93907262,      -11.69080902,       -12.5310268,       -11.4083352
          0,           0,         969,       -11.9771815,      -11.93887701,      -11.69090122,      -12.54897079,      -11.40807417
          0,           0,         970,      -11.96480405,      -11.92300116,      -11.69035343,      -12.39126607,      -11.39545603
          0,           0,         971,      -11.96402104,      -11.92340325,      -11.69087661,      -12.55452942,      -11.39519235
          0,           0,         972,      -11.97303288,      -11.93410404,       -11.6910936,      -12.63599953,      -11.40393142
          0,           0,         973,      -11.97532532,      -11.93700506,       -11.6911978,      -12.63308459,      -11.40622221
          0,           0,         974,      -11.96806497,      -11.92718857,      -11.69094919,       -12.4815984,      -11.39877535
          0,           0,         975,      -11.97036007,      -11.93121711,      -11.69120202,      -12.63914818,      -11.40136051
          0,           0,         976,      -11.97650817,      -11.93874325,      -11.69127531,      -12.70158614,      -11.40735612
          0,           0,         977,      -11.97784012,      -11.94043792,      -11.69127263,      -12.68133779,      -11.40873451
          0,           0,         978,      -11.97324354,       -11.9340215,      -11.69119099,      -12.55116871,       -11.4040628
          0,           0,         979,      -11.95019646,      -11.90320904,      -11.68964049,      -12.29100842,      -11.38071874
          0,           0,         980,      -11.95591652,      -11.91181215,      -11.69062834,      -12.47666119,      -11.38731973
          0,           0,         981,       -11.9694751,      -11.92865541,      -11.69095086,      -12.59388874,      -11.40031218
          0,           0,         982,      -11.97397558,      -11.93486748,      -11.69098851,      -12.62665435,      -11.40487489
          0,           0,         983,      -11.97423099,      -11.93535805,      -11.69116662,      -12.59113952,      -11.40505962
          0,           0,         984,      -11.97478786,      -11.93660523,      -11.69107501,      -12.66326902,      -11.40567506
          0,           0,         985,      -11.97821938,      -11.94089632,      -11.69103642,       -12.6557495,      -11.40911815
          0,           0,         986,       -11.9791495,      -11.94208422,      -11.69091935,      -12.63001776,      -11.41013004
          0,           0,         987,      -11.97752258,      -11.93968599,      -11.69087591,      -12.58285989,      -11.40846585
          0,           0,         988,      -11.96787236,      -11.92661728,       -11.6905516,      -12.43488541,      -11.39864792
          0,           0,         989,      -11.97037838,      -11.93064973,      -11.69090688,      -12.58638946,      -11.40150492
          0,           0,         990,      -11.97621669,      -11.93810239,      -11.69111861,       -12.6685502,       -11.4071083
          0,           0,         991,       -11.9775287,      -11.93998966,      -11.69120543,      -12.66283308,      -11.40845207
          0,           0,         992,      -11.97271966,      -11.93345929,      -11.69110366,      -12.54145535,      -11.40354236
          0,           0,         993,      -11.97499955,      -11.93567368,      -11.69093101,      -12.49652505,      -11.40585474
          0,           0,         994,      -11.97460504,      -11.93553211,       -11.6908349,       -12.4909017,       -11.4055179
          0,           0,         995,      -11.96776644,      -11.92823236,      -11.69100489,      -12.60897332,       -11.3988026
          0,           0,         996,      -11.97472575,      -11.93618531,      -11.69104479,      -12.64501202,      -11.40560303
          0,           0,         997,      -11.97702985,      -11.93894529,      -11.69111152,      -12.65471483,      -11.40795038
          0,           0,         998,      -11.97486199,      -11.93599084,      -11.69120668,      -12.58957037,      -11.40570802
          0,           0,         999,      -11.95909468,      -11.91455406,      -11.69032071,      -12.36700885,      -11.38978574
          0,           0,        1000,      -11.96358387,      -11.92160293,      -11.69096607,      -12.54701313,      -11.39482706
          0,           0,        1001,      -11.97320003,      -11.93373985,      -11.69118085,      -12.65814226,       -11.4040413
          0,           0,        1002,      -11.97536681,      -11.93689208,      -11.69123485,      -12.64590322,      -11.40623287
          0,           0,        1003,      -11.96771284,      -11.92688859,      -11.69094244,      -12.47019489,       -11.3984446
          0,           0,        1004,      -11.96979938,      -11.93039022,      -11.69118806,      -12.63630918,      -11.40082339
          0,           0,        1005,      -11.97632316,      -11.93840446,      -11.69128536,      -12.70473254,      -11.40716484
          0,           0,        1006,      -11.97774633,      -11.94027696,      -11.69129827,      -12.68285239,      -11.40863643
          0,           0,        1007,      -11.97258999,      -11.93327905,      -11.69120085,      -12.54584998,      -11.40338183
          0,           0,        1008,      -11.94851023,      -11.90137612,      -11.68946868,      -12.27519234,      -11.37903214
          0,           0,        1009,      -11.95337025,      -11.90873974,      -11.69056895,      -12.46059109,      -11.38476728
          0,           0,        1010,      -11.96844127,      -11.92741861,      -11.69083964,      -12.57969658,      -11.39926121
          0,           0,        1011,      -11.97152512,      -11.93185818,      -11.69092276,       -12.5658684,        -11.402354
          0,           0,        1012,      -11.95846074,      -11.91511486,      -11.69025323,      -12.37227826,       -11.3890579
          0,           0,        1013,      -11.96186525,      -11.92053835,      -11.69081177,      -12.54781853,      -11.39293178
          0,           0,        1014,      -11.97266618,      -11.93366028,      -11.69101026,       -12.6383927,       -11.4034285
          0,           0,        1015,      -11.97508749,      -11.93683367,      -11.69111611,      -12.62323275,      -11.40590955
          0,           0,        1016,      -11.96742767,      -11.92643279,       -11.6909537,      -12.46403611,      -11.39813049
          0,           0,        1017,      -11.96921187,      -11.92971871,      -11.69114191,      -12.62491443,      -11.40021869
          0,           0,        1018,      -11.97602598,      -11.93815009,      -11.69118791,      -12.68204827,      -11.40685692
          0,           0,        1019,       -11.9773833,      -11.93983136,      -11.69116504,       -12.6519153,      -11.40827284
          0,           0,        1020,      -11.97220637,      -11.93287585,      -11.69112099,      -12.52208235,      -11.40300028
          0,           0,        1021,      -11.97364823,      -11.93525333,      -11.69105073,      -12.64558041,      -11.40462664
          0,           0,        1022,       -11.9778835,      -11.94055849,      -11.69106319,      -12.66955961,      -11.40876597
          0,           0,        1023,      -11.97878766,      -11.94169508,      -11.69098123,      -12.64101368,      -11.40971114
          0,           0,        1024,      -11.97550393,      -11.93708402,      -11.69093371,      -12.55837264,      -11.40635379
          0,           0,        1025,      -11.95866909,      -11.91416894,       -11.6900528,      -12.34315932,      -11.38929815
          0,           0,        1026,      -11.96245202,      -11.92033459,      -11.69079146,       -12.5219301,      -11.39372142
          0,           0,        1027,      -11.97240955,      -11.93285439,      -11.69108694,      -12.63222959,      -11.40328671
          0,           0,        1028,      -11.97480139,      -11.93617667,      -11.69119862,      -12.62565108,      -11.40568806
          0,           0,        1029,      -11.97694869,      -11.93901801,      -11.69127513,      -12.62175228,      -11.40780485
          0,           0,        1030,      -11.96791392,      -11.92675617,      -11.69083934,      -12.45493884,        -11.398596
          0,           0,        1031,      -11.96810651,      -11.92849732,      -11.69114171,      -12.61966097,      -11.39916467
          0,           0,        1032,      -11.97553247,      -11.93737005,      -11.69126116,      -12.69099685,      -11.40636099
          0,           0,        1033,      -11.97709353,      -11.93934652,       -11.6912867,      -12.67439537,      -11.40796755
          0,           0,        1034,      -11.97167269,      -11.93218855,      -11.69121115,      -12.53829173,      -11.40245267
          0,           0,        1035,      -11.97323904,      -11.93476467,      -11.69124765,      -12.67232892,       -11.4042269
          0,           0,        1036,      -11.97777541,      -11.94038871,      -11.69126677,      -12.70980137,      -11.40865665
          0,           0,        1037,      -11.97866708,      -11.94150502,      -11.69121179,      -12.67794685,      -11.40958734
          0,           0,        1038,      -11.97514276,       -11.9365474,      -11.69114638,      -12.57670583,      -11.40599087
          0,           0,        1039,      -11.95700605,      -11.91260018,      -11.69011884,      -12.34534494,      -11.38760777
          0,           0,        1040,       -11.9617598,      -11.91942149,      -11.69083371,      -12.52230891,      -11.39304828
          0,           0,        1041,      -11.97212917,      -11.93241816,      -11.69111864,      -12.63346243,      -11.40299898
          0,           0,        1042,      -11.97433861,      -11.93563133,      -11.69118024,      -12.62036038,      -11.40521579
          0,           0,        1043,      -11.96537801,        -11.924048,      -11.69075879,      -12.44148293,      -11.39609621
          0,           0,        1044,      -11.96779088,       -11.9279159,      -11.69109257,      -12.60876516,      -11.39883605
          0,           0,        1045,      -11.97544518,       -11.9372504,       -11.6912195,      -12.68657561,      -11.40627152
          0,           0,        1046,      -11.97703537,      -11.93931271,      -11.69126103,      -12.66935704,      -11.40790471
          0,           0,        1047,      -11.97118497,      -11.93139273,      -11.69114305,      -12.52322963,      -11.40196137
          0,           0,        1048,      -11.94382863,      -11.89479295,      -11.68910004,      -12.24025756,      -11.37431558
          0,           0,        1049,      -11.94961412,      -11.90398867,      -11.69030484,      -12.42750677,      -11.38109379
          0,           0,        1050,      -11.96639743,      -11.92457747,      -11.69058481,      -12.54558391,      -11.39719343
          0,           0,        1051,      -11.96992489,      -11.92985093,      -11.69067367,      -12.53243252,      -11.40073646
          0,           0,        1052,      -11.95576582,      -11.91185817,      -11.68995292,      -12.34002835,      -11.38633793
          0,           0,        1053,      -11.95924788,       -11.9174939,      -11.69060295,      -12.51596002,      -11.39032199
          0,           0,        1054,      -11.97157117,      -11.93234212,      -11.69083509,      -12.60793244,      -11.40229522
          0,           0,        1055,      -11.97419761,      -11.93574278,      -11.69099134,      -12.59457902,      -11.40499962
          0,           0,        1056,       -11.9643492,      -11.92240556,      -11.69078011,      -12.43007458,      -11.39499645
          0,           0,        1057,        -11.966833,      -11.92680648,      -11.69104654,      -12.59824124,      -11.39785661
          0,           0,        1058,       -11.9749598,      -11.93677991,      -11.69112472,      -12.66261059,      -11.40577136
          0,           0,        1059,      -11.97672015,      -11.93903382,      -11.69109391,      -12.63308632,      -11.40759265
          0,           0,        1060,      -11.96199937,      -11.92015205,      -11.70324697,      -12.49811423,      -11.39117447
          0,           0,        1061,      -11.96390125,      -11.92348177,      -11.69012848,      -12.44790394,      -11.39449424
          0,           0,        1062,      -11.94339098,      -11.89556694,       -11.6872929,      -12.23790264,      -11.37406171
          0,           0,        1063,      -11.94482307,      -11.90002012,       -11.6894062,      -12.41929278,      -11.37662982
          0,           0,        1064,       -11.9605825,      -11.91820484,      -11.69006774,      -12.51421852,      -11.39163858
          0,           0,        1065,      -11.96988476,      -11.92943229,       -11.6904093,      -12.55275431,      -11.40088047
          0,           0,        1066,      -11.97031047,      -11.93008374,      -11.69083803,      -12.52789023,      -11.40112504
          0,           0,        1067,      -11.95390814,       -11.9085516,      -11.69026325,       -12.3308693,      -11.38446013
          0,           0,        1068,      -11.95833412,       -11.9155252,      -11.69090219,      -12.52578712,      -11.38953236
          0,           0,        1069,      -11.97104037,      -11.93131063,      -11.69112424,      -12.64176731,      -11.40180166
          0,           0,        1070,      -11.97376594,      -11.93505634,      -11.69119412,      -12.62060137,      -11.40459274
          0,           0,        1071,      -11.96397102,      -11.92157447,      -11.69090303,       -12.4333734,       -11.3946199
          0,           0,        1072,      -11.96669151,      -11.92647423,       -11.6911441,      -12.61249101,      -11.39770825
          0,           0,        1073,      -11.97489378,      -11.93661983,      -11.69118381,      -12.67533637,       -11.4056949
          0,           0,        1074,      -11.97664165,      -11.93891546,      -11.69114219,      -12.64036483,      -11.40749826
          0,           0,        1075,      -11.97000497,      -11.92978414,      -11.69098667,      -12.49077668,      -11.40073858
          0,           0,        1076,      -11.97178259,      -11.93293902,      -11.69103179,      -12.62799104,      -11.40278468
