"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2118,      -7.971085675,        -6.0051581,      -6.170795068,      -5.872245444,      -9.666099475
          0,           0,        2119,      -7.964378863,      -6.006651602,      -6.172851187,      -5.868087573,      -9.666371623
          0,           0,        2120,      -7.974626654,       -6.00740305,      -6.174598122,      -5.874364213,       -9.66731037
          0,           0,        2121,      -7.976629567,      -6.007891386,      -6.175940288,      -5.874838068,      -9.667865879
          0,           0,        2122,        -7.9766841,      -6.007124499,      -6.175665791,      -5.874671972,      -9.668329661
          0,           0,        2123,       -7.96850881,      -6.008992707,      -6.178391284,      -5.867746396,      -9.669185877
          0,           0,        2124,      -7.980088079,      -6.009248893,      -6.179711765,       -5.87461593,      -9.669798455
          0,           0,        2125,      -7.977141523,      -6.009969364,      -6.181185386,      -5.872839833,      -9.670265901
          0,           0,        2126,      -7.982945141,        -6.0108007,      -6.183083409,      -5.875613575,      -9.671282543
          0,           0,        2127,      -7.986047717,      -6.011244091,      -6.184535383,       -5.87665893,      -9.671976151
          0,           0,        2128,       -7.98604657,      -6.009623513,      -6.183580852,      -5.876605759,      -9.672577547
          0,           0,        2129,      -7.973101916,      -6.012072365,      -6.186846566,       -5.86649708,      -9.673536931
          0,           0,        2130,       -7.98900716,      -6.011851741,      -6.187948344,       -5.87556722,      -9.674244326
          0,           0,        2131,        -7.9813783,      -6.013349091,      -6.190326297,      -5.871107838,      -9.674738408
          0,           0,        2132,      -7.993347723,      -6.014012765,      -6.192287457,      -5.878100807,      -9.675921176
          0,           0,        2133,      -7.995441918,      -6.014433284,      -6.193817015,      -5.878619375,      -9.676671969
          0,           0,        2134,      -7.995268262,      -6.013728791,      -6.193732693,      -5.878416318,      -9.677295856
          0,           0,        2135,      -7.986735517,      -6.015505683,      -6.196722509,      -5.871787023,      -9.678296982
          0,           0,        2136,       -7.99802443,      -6.015711656,       -6.19828391,      -5.878234674,      -9.678970243
          0,           0,        2137,       -7.99442426,      -5.982689038,       -6.19419674,      -5.876325069,      -9.679174695
          0,           0,        2138,      -7.971935272,      -5.995376665,      -6.196395789,      -5.857466658,      -9.672558581
          0,           0,        2139,      -7.985021712,      -5.837228649,      -6.159825211,      -5.861833015,      -9.680744246
          0,           0,        2140,      -7.887292531,       -5.97937525,      -6.190589715,      -5.790587319,      -9.671115757
          0,           0,        2141,      -7.960969355,      -5.852839954,      -6.163123519,      -5.853273851,      -9.681906674
          0,           0,        2142,      -7.764830306,      -5.999842853,      -6.196011053,      -5.683897908,      -9.683061113
          0,           0,        2143,      -7.941286677,      -6.014541836,      -6.210522441,        -5.8356626,      -9.681316273
          0,           0,        2144,      -7.978707571,      -6.008369063,      -6.208535169,       -5.86255219,      -9.684234042
          0,           0,        2145,      -7.972396475,      -6.014471364,      -6.213951894,      -5.856542975,       -9.68285132
          0,           0,        2146,      -8.000180934,      -6.010501291,      -6.212362404,      -5.876688085,      -9.684886717
          0,           0,        2147,      -7.982974088,      -6.012877202,      -6.216588629,      -5.864675874,      -9.683991264
          0,           0,        2148,      -8.002126067,      -6.013602081,      -6.218091408,       -5.87634102,      -9.685709019
          0,           0,        2149,      -7.992603675,      -6.005149881,      -6.218919321,      -5.871495299,      -9.684605773
          0,           0,        2150,      -7.998753363,      -6.013595135,      -6.222077977,      -5.874332048,       -9.68624224
          0,           0,        2151,      -8.001566915,       -5.98044085,      -6.219088521,      -5.875876685,      -9.685472106
          0,           0,        2152,      -7.981326522,      -6.004077296,      -6.220378112,      -5.861569219,      -9.686254749
          0,           0,        2153,      -7.980739368,      -6.003017355,      -6.226717805,      -5.863010378,      -9.685559354
          0,           0,        2154,      -8.001292362,      -6.005190441,      -6.226540502,      -5.875410271,      -9.686466058
          0,           0,        2155,       -7.98601019,      -5.990625595,      -6.228658596,      -5.866697154,      -9.685288143
          0,           0,        2156,      -7.995936592,      -6.001671253,      -6.230939989,       -5.87212286,      -9.686548021
          0,           0,        2157,      -7.998503276,      -6.009850475,      -6.236432285,      -5.875399129,      -9.685529448
          0,           0,        2158,      -8.008717674,       -6.00280048,      -6.234068637,      -5.883078368,      -9.686280319
          0,           0,        2159,      -7.988908926,      -5.997352883,       -6.23752276,      -5.869578462,      -9.685626511
          0,           0,        2160,      -8.002125283,      -6.000609343,      -6.238855627,      -5.877398394,      -9.686426774
          0,           0,        2161,      -7.997239633,      -6.014766515,      -6.244444568,      -5.877159163,      -9.685273325
          0,           0,        2162,      -8.012429977,      -6.004439258,      -6.244678513,      -5.886858708,      -9.686569421
          0,           0,        2163,      -8.004149643,      -6.002921284,       -6.24677623,      -5.881308492,      -9.685731137
          0,           0,        2164,      -8.005273706,      -6.000305161,      -6.244945446,       -5.88257752,      -9.686555282
          0,           0,        2165,      -7.991113137,      -6.019560886,      -6.253163541,      -5.874736446,      -9.685992614
          0,           0,        2166,      -8.017038605,      -6.005385687,      -6.252095835,      -5.891065229,      -9.687092552
          0,           0,        2167,      -7.998465126,      -6.007976425,      -6.255322105,      -5.880759134,      -9.686208838
          0,           0,        2168,      -8.011476314,      -6.004499222,      -6.256826512,      -5.888355297,      -9.687827344
          0,           0,        2169,      -8.011926029,      -6.024224847,      -6.262922872,      -5.890801509,      -9.687260774
          0,           0,        2170,       -8.02210515,      -6.007185007,      -6.259273815,       -5.89851119,       -9.68853946
          0,           0,        2171,      -7.999630132,      -6.012631735,       -6.26390723,      -5.883832804,      -9.688457074
          0,           0,        2172,      -8.015839446,      -6.006661677,       -6.26441131,      -5.893470861,      -9.689932627
          0,           0,        2173,       -8.00960627,      -6.028301889,      -6.270943889,      -5.893095364,      -9.689459454
          0,           0,        2174,      -8.027097031,      -6.011488707,      -6.270483949,      -5.904328435,      -9.691588162
          0,           0,        2175,      -8.019123991,      -6.017068072,      -6.273054398,      -5.899643448,      -9.691544371
          0,           0,        2176,      -8.020617667,      -6.007803379,      -6.269594175,      -5.900974793,      -9.693252914
          0,           0,        2177,      -8.001580063,      -6.032058846,      -6.278670889,      -5.890140051,        -9.6935507
          0,           0,        2178,      -8.030959152,      -6.013117314,      -6.276635023,      -5.908891842,      -9.695573079
          0,           0,        2179,      -8.010812579,      -6.020981691,      -6.280623371,      -5.897870345,      -9.695526912
          0,           0,        2180,       -8.02683372,      -6.012702822,      -6.281408861,      -5.907464417,      -9.698145045
          0,           0,        2181,      -8.027048395,      -6.035724265,      -6.287608966,      -5.910026084,      -9.698453608
          0,           0,        2182,      -8.037294231,      -6.015426425,      -6.283375913,      -5.917682165,      -9.700695191
          0,           0,        2183,      -8.016605425,       -6.02441712,      -6.288062436,      -5.904065561,      -9.701556343
          0,           0,        2184,      -8.032173748,      -6.014744008,      -6.287845468,      -5.913312535,      -9.704134842
          0,           0,        2185,      -8.027019314,      -6.038416319,       -6.29384496,      -5.913627735,      -9.704580804
          0,           0,        2186,        -8.0417674,      -6.018926379,      -6.292781543,      -5.922740504,      -9.707566837
          0,           0,        2187,      -8.035098714,      -6.027396712,      -6.295344458,      -5.918779886,        -9.7080974
          0,           0,        2188,       -8.03635178,      -6.015173986,      -6.291061718,      -5.919785877,      -9.710384186
          0,           0,        2189,      -8.018636556,      -6.041003639,      -6.300036265,      -5.909505271,      -9.711027056
          0,           0,        2190,      -8.047210386,      -6.019896101,       -6.29726531,      -5.927514111,      -9.713406338
          0,           0,        2191,      -8.027160881,      -6.029909173,      -6.300966652,      -5.916390326,      -9.713433793
          0,           0,        2192,      -8.042938958,      -6.018968724,      -6.300929438,      -5.925496292,      -9.716097045
          0,           0,        2193,      -8.042510237,      -6.043187511,      -6.306925074,       -5.92749529,      -9.716190594
          0,           0,        2194,      -8.052421278,      -6.020766967,      -6.301157172,      -5.934670385,      -9.718251072
          0,           0,        2195,      -8.028111024,      -6.031759127,      -6.306075433,       -5.91829859,      -9.718603217
          0,           0,        2196,      -8.046405117,      -6.019694531,      -6.304871615,      -5.928952133,      -9.720591412
          0,           0,        2197,      -8.038544955,      -6.044150801,      -6.311051476,      -5.927430454,      -9.720183319
          0,           0,        2198,       -8.05559681,      -6.022189707,      -6.309030403,       -5.93775356,      -9.722575559
          0,           0,        2199,        -8.0461649,      -6.027450873,      -6.311075353,      -5.931787075,      -9.722322981
          0,           0,        2200,      -8.040846073,      -5.913937858,      -6.295263728,      -5.927712177,      -9.723933149
          0,           0,        2201,      -7.873870865,      -5.970938307,      -6.292305658,      -5.795986068,      -9.722929083
          0,           0,        2202,      -7.927807177,       -5.96293669,      -6.302420056,       -5.83752012,      -9.724864655
          0,           0,        2203,      -7.861462479,      -6.001331361,      -6.313377622,      -5.785135799,      -9.724223063
          0,           0,        2204,      -7.948996508,      -6.012947105,      -6.312133645,      -5.857375745,       -9.72641136
          0,           0,        2205,      -8.011392659,      -6.045231979,      -6.317734194,      -5.907053045,      -9.725744798
          0,           0,        2206,      -8.033310155,      -6.024413284,      -6.312422199,       -5.92241445,       -9.72704724
          0,           0,        2207,      -8.019881611,      -6.036861432,      -6.317335239,      -5.913336345,      -9.726585128
          0,           0,        2208,      -8.042958529,      -6.023865599,      -6.315666684,      -5.927981672,      -9.727819787
          0,           0,        2209,      -8.042211784,      -6.048936268,      -6.320890345,      -5.931316613,      -9.726614392
          0,           0,        2210,       -8.05879303,      -6.027325421,       -6.31844889,      -5.941180122,      -9.728211228
          0,           0,        2211,      -8.053524689,      -6.038542642,      -6.320465161,      -5.937901542,      -9.727142009
          0,           0,        2212,      -8.054954669,      -6.023643736,      -6.314512347,      -5.938430887,      -9.728002303
          0,           0,        2213,      -8.036663328,      -6.050648076,      -6.322925059,      -5.927214059,      -9.727087466
          0,           0,        2214,      -8.064866065,      -6.027896823,      -6.318819894,      -5.944185048,      -9.728029299
          0,           0,        2215,      -8.044477053,      -6.040265274,      -6.321839998,      -5.932488483,      -9.726484656
          0,           0,        2216,      -8.059612672,      -6.027043977,      -6.320471918,      -5.940308052,      -9.727829284
          0,           0,        2217,      -8.058219171,      -6.052526884,      -6.325804149,      -5.941157453,      -9.726448646
          0,           0,        2218,      -8.067301116,      -6.028449933,      -6.318065208,      -5.947045406,      -9.727123617
          0,           0,        2219,      -8.038810497,       -6.04204629,      -6.323005781,      -5.927594775,      -9.726051786
          0,           0,        2220,      -8.059824097,      -6.027994507,      -6.320430503,      -5.939254558,      -9.726731488
          0,           0,        2221,      -8.048620873,      -6.054326027,       -6.32650135,      -5.935287411,      -9.724979479
          0,           0,        2222,       -8.06819084,      -6.031993665,      -6.323471797,      -5.946600327,      -9.726182395
          0,           0,        2223,      -8.058657738,      -6.044274711,      -6.325364206,      -5.940510282,      -9.724713122
          0,           0,        2224,      -8.059690149,       -6.02846955,      -6.318501171,      -5.940420686,      -9.725193208
          0,           0,        2225,      -8.035707247,      -6.056402175,      -6.327161852,      -5.925486956,      -9.723951665
          0,           0,        2226,      -8.065630156,      -6.033087199,      -6.322702249,      -5.943632108,      -9.724569546
          0,           0,        2227,      -8.043988829,      -6.046629594,      -6.325932367,      -5.931252511,      -9.722764404
          0,           0,        2228,      -8.059074364,      -6.032752871,      -6.324329789,       -5.93904044,      -9.723856463
          0,           0,        2229,      -8.056743949,      -6.059124879,      -6.329586845,      -5.939351982,      -9.722288372
          0,           0,        2230,      -8.064942523,      -6.034685995,      -6.321965761,      -5.944647096,      -9.722759341
          0,           0,        2231,      -8.038097419,      -6.049289485,      -6.326818084,      -5.926407124,      -9.721557244
          0,           0,        2232,        -8.0572932,      -6.034676721,      -6.324194747,      -5.937065969,      -9.722096285
          0,           0,        2233,      -8.047241568,       -6.06185135,      -6.329918937,      -5.933774706,      -9.720296693
          0,           0,        2234,      -8.064352005,      -6.038994412,      -6.326884787,      -5.943485139,      -9.721367471
          0,           0,        2235,      -8.055750065,      -6.052432216,      -6.328928937,      -5.938096852,      -9.719873244
          0,           0,        2236,      -8.056953598,        -6.0357172,      -6.321579107,      -5.938272672,      -9.720311215
          0,           0,        2237,      -8.031872644,      -6.065009691,      -6.330586209,       -5.92255989,      -9.719079508
          0,           0,        2238,      -8.063253874,      -6.040846017,      -6.325908939,      -5.941736169,      -9.719684008
          0,           0,        2239,      -8.040373348,      -6.055833276,       -6.32983848,      -5.928740434,      -9.717921805
          0,           0,        2240,      -8.058513738,      -6.041244891,      -6.328304717,      -5.938872629,      -9.719055295
          0,           0,        2241,      -8.056349585,      -6.068902445,      -6.333758559,      -5.939525768,      -9.717576231
          0,           0,        2242,      -8.064922717,      -6.043954375,       -6.32679978,      -5.945277357,      -9.718097034
          0,           0,        2243,      -8.041353745,      -6.059569458,      -6.331686804,      -5.929553164,       -9.71700243
          0,           0,        2244,      -8.058420679,      -6.044301576,      -6.329337047,      -5.939274862,      -9.717561389
          0,           0,        2245,      -8.050178528,       -6.07255761,      -6.334755529,      -5.937424127,      -9.715804552
          0,           0,        2246,      -8.063504476,      -6.048904401,      -6.332106257,       -5.94493058,      -9.716736714
          0,           0,        2247,      -8.056153729,      -6.063541695,      -6.334606156,      -5.940699545,      -9.715148325
          0,           0,        2248,      -8.056647475,      -6.046093142,      -6.327881467,      -5.940910538,      -9.715398946
          0,           0,        2249,      -8.034902466,      -6.076639622,      -6.337082799,       -5.92763283,      -9.713972934
          0,           0,        2250,      -8.063225773,      -6.051311551,      -6.332832826,      -5.945405031,      -9.714284254
          0,           0,        2251,       -8.04157889,      -6.066886635,       -6.33690286,      -5.933377774,      -9.712250416
          0,           0,        2252,      -8.057524455,      -6.050557055,      -6.335613313,       -5.94261623,      -9.712945607
          0,           0,        2253,      -8.054591101,      -6.077234495,      -6.341577295,      -5.943158949,      -9.711070831
          0,           0,        2254,      -8.061315047,      -6.045502071,      -6.334085789,       -5.94836724,      -9.711087198
          0,           0,        2255,      -8.031804791,      -6.039301889,      -6.339614415,      -5.928709787,      -9.709477534
          0,           0,        2256,      -8.035683067,      -5.891386583,      -6.333813219,      -5.930984393,      -9.709461546
          0,           0,        2257,      -7.933018281,      -5.213176207,      -6.154294117,      -5.723655719,      -9.707318601
          0,           0,        2258,        -7.3033364,      -5.660453216,      -6.244933704,      -5.247138062,      -9.707706265
          0,           0,        2259,      -7.720985732,      -5.524944991,      -6.257733414,      -5.616142968,      -9.705641501
          0,           0,        2260,      -7.542692008,      -5.717069292,      -6.300362996,      -5.486841133,      -9.705429525
          0,           0,        2261,      -7.912773787,      -5.981039788,      -6.344813784,      -5.832844169,      -9.639352854
          0,           0,        2262,      -8.030822951,      -6.003350291,      -6.342104447,      -5.930251508,      -9.689965815
          0,           0,        2263,      -7.995921473,       -6.04572327,      -6.348132599,      -5.908255259,      -9.696214282
          0,           0,        2264,      -8.024746038,      -6.045156554,      -6.347239176,       -5.92870882,      -9.697426164
          0,           0,        2265,      -8.038199946,      -5.886452073,      -6.343528495,        -5.9235974,      -9.696847624
          0,           0,        2266,      -7.928019588,       -6.02145543,      -6.343596506,      -5.845150277,      -9.698008191
          0,           0,        2267,      -8.033980629,      -6.063055302,       -6.35225925,      -5.936802978,       -9.69797464
          0,           0,        2268,      -8.044914181,      -6.056281511,      -6.351059196,      -5.945087608,      -9.700228366
          0,           0,        2269,      -8.044549854,      -6.089486047,       -6.35769843,       -5.95009106,      -9.701450665
          0,           0,        2270,      -8.063943462,      -6.067162341,       -6.35545968,      -5.963606634,       -9.70434362
          0,           0,        2271,      -8.062269369,      -6.086227645,      -6.358987886,      -5.963928416,      -9.704302096
          0,           0,        2272,      -8.066915129,      -6.068245584,      -6.352128584,      -5.967782391,      -9.705771687
          0,           0,        2273,      -8.047651994,      -6.103314619,      -6.362866334,      -5.955922886,      -9.705552356
          0,           0,        2274,      -8.079773602,      -6.075777201,       -6.35867672,      -5.978334122,      -9.706987308
          0,           0,        2275,      -8.059288682,      -6.094498036,      -6.363738235,      -5.966980656,      -9.706181601
          0,           0,        2276,      -8.078460902,      -6.076708869,      -6.362682361,      -5.979650733,      -9.708063051
          0,           0,        2277,      -8.077573927,      -6.109365025,      -6.369867574,      -5.982484103,      -9.707496106
          0,           0,        2278,      -8.088230836,      -6.079009622,       -6.36156464,       -5.99138413,      -9.708847828
          0,           0,        2279,      -8.059566264,      -6.098275081,       -6.36879808,      -5.971016463,      -9.708651439
          0,           0,        2280,      -8.083894234,      -6.079014567,      -6.366405883,      -5.987735402,       -9.71012257
          0,           0,        2281,       -8.07313627,      -6.112353381,      -6.374456991,      -5.985200085,      -9.709394937
          0,           0,        2282,      -8.094911029,      -6.083515937,      -6.371699167,      -6.000622066,      -9.711424996
          0,           0,        2283,      -8.086755265,      -6.100637028,      -6.375408612,      -5.996361406,      -9.711016769
          0,           0,        2284,      -8.089808164,      -6.078062169,      -6.367120587,      -5.999021345,      -9.712479956
          0,           0,        2285,      -8.061174575,       -6.11081017,      -6.379031126,      -5.979693965,      -9.712349648
          0,           0,        2286,      -8.096920654,      -6.075784929,      -6.374048562,      -6.005981517,      -9.714006284
          0,           0,        2287,      -8.068527674,      -6.078653962,      -6.379682744,      -5.988373891,      -9.713373544
          0,           0,        2288,       -8.07852913,       -6.01500333,      -6.377420323,      -5.995210263,      -9.715581747
          0,           0,        2289,      -8.038068883,      -5.822397753,      -6.374839263,      -5.969219753,      -9.715240816
          0,           0,        2290,      -7.865317741,      -4.522720137,       -5.52958464,       -5.48172563,      -9.703997099
          0,           0,        2291,      -6.325243301,      -4.733138688,      -5.556368027,      -4.227186386,      -9.685987806
          0,           0,        2292,      -6.634566825,      -4.890203595,      -5.658045445,      -4.570818447,      -9.673709616
          0,           0,        2293,      -6.674811041,      -4.990182759,      -5.815639096,       -4.68028782,      -9.666238576
          0,           0,        2294,      -6.725995446,      -5.106920658,      -5.934378639,      -4.739366239,      -9.665177949
          0,           0,        2295,      -6.800389597,      -5.215761991,      -6.020326495,      -4.804942242,      -9.663912892
          0,           0,        2296,      -6.880996713,      -5.313178618,      -6.078914013,      -4.878122741,      -9.665048806
          0,           0,        2297,      -6.949094804,      -5.402956092,      -6.136645393,      -4.940710314,      -9.665231139
          0,           0,        2298,      -6.996124433,      -5.481566348,      -6.184658038,      -4.981803518,      -9.666407133
          0,           0,        2299,      -7.034586211,      -5.554601066,      -6.213289683,      -5.015620953,      -9.664634472
          0,           0,        2300,      -7.083301888,      -5.615912538,      -6.208090607,      -5.063040257,      -9.663724357
          0,           0,        2301,      -7.146099632,       -5.67508762,      -6.194388196,      -5.128303197,      -9.659535732
          0,           0,        2302,      -7.211118803,      -5.717730587,       -6.17992208,      -5.198002048,      -9.656090912
          0,           0,        2303,      -7.257377362,      -5.762408708,       -6.18360754,      -5.247579156,      -9.651306691
          0,           0,        2304,      -7.279569799,      -5.793005183,      -6.193210819,       -5.26944487,      -9.648304289
          0,           0,        2305,      -7.290001718,      -5.832266975,      -6.212816159,      -5.278271573,      -9.644648046
          0,           0,        2306,      -7.307071915,      -5.849016984,      -6.228732713,      -5.294667611,      -9.644158373
          0,           0,        2307,      -7.338137095,      -5.876115542,      -6.246478598,      -5.327184713,      -9.642984073
          0,           0,        2308,      -7.384782878,      -5.885090877,       -6.25540512,      -5.377221001,      -9.643945701
          0,           0,        2309,      -7.439027146,      -5.914050425,      -6.275129467,      -5.435754265,      -9.644085302
          0,           0,        2310,       -7.49358636,      -5.913991735,      -6.284229749,      -5.493135543,      -9.645440553
          0,           0,        2311,      -7.527309581,      -5.934026232,      -6.299253811,      -5.525256219,      -9.644695748
          0,           0,        2312,      -7.543351376,      -5.934975011,      -6.306516469,      -5.535984027,      -9.645375261
          0,           0,        2313,      -7.543849986,      -5.960915255,      -6.315438264,      -5.531828928,      -9.643506298
          0,           0,        2314,       -7.54184267,      -5.953377304,      -6.307792517,      -5.527544788,      -9.642428287
          0,           0,        2315,      -7.538431962,      -5.971527187,      -6.307707929,      -5.524354813,      -9.639746892
          0,           0,        2316,      -7.540960821,      -5.966968399,      -6.299151522,      -5.528871746,      -9.638000282
          0,           0,        2317,      -7.541380889,      -5.992129695,      -6.298100814,       -5.53248051,      -9.634626267
          0,           0,        2318,      -7.543789131,      -5.980144462,      -6.291712976,      -5.537172387,      -9.633256979
          0,           0,        2319,      -7.545112416,      -5.995387905,      -6.291893565,       -5.54026679,      -9.630417304
          0,           0,        2320,      -7.550132382,       -5.98518811,      -6.285614314,      -5.546523841,      -9.629127678
          0,           0,        2321,      -7.556856044,      -6.010571426,      -6.294265568,      -5.554328443,      -9.626996668
          0,           0,        2322,      -7.573825937,      -5.993667428,      -6.292031567,      -5.572677299,      -9.626260476
          0,           0,        2323,        -7.5871786,      -6.008119014,      -6.297489773,      -5.587190215,      -9.624107998
          0,           0,        2324,      -7.604206003,      -5.997139748,       -6.29780415,      -5.604431175,      -9.623871783
          0,           0,        2325,      -7.613596993,      -6.020706242,      -6.303937715,      -5.613117294,      -9.621922091
          0,           0,        2326,      -7.617225064,      -6.001995666,       -6.29876327,      -5.614238624,      -9.621185421
          0,           0,        2327,      -7.610123638,      -6.017179845,      -6.303713533,       -5.60326126,      -9.619339717
          0,           0,        2328,       -7.60485053,      -6.005845116,      -6.301371925,      -5.594380841,      -9.618518512
          0,           0,        2329,       -7.59571691,      -6.031311142,      -6.305429548,      -5.583068114,      -9.616237077
          0,           0,        2330,      -7.591370004,      -6.013702732,      -6.301982896,      -5.576731125,      -9.615707187
          0,           0,        2331,      -7.588142831,      -6.029004166,      -6.302988757,      -5.572812841,       -9.61369365
          0,           0,        2332,      -7.589920756,      -6.015506941,      -6.295554882,       -5.57475529,      -9.612979635
          0,           0,        2333,      -7.592729239,      -6.043429365,      -6.302344445,      -5.578752156,      -9.611394187
          0,           0,        2334,       -7.60573797,      -6.022871748,      -6.297579451,      -5.593677642,      -9.611081205
          0,           0,        2335,      -7.614873128,      -6.038226053,      -6.300488665,      -5.605728629,       -9.60950036
          0,           0,        2336,       -7.63085383,      -6.024388925,      -6.298579255,      -5.624649087,      -9.609814448
          0,           0,        2337,      -7.643871034,      -6.049545008,      -6.302963293,      -5.641328155,       -9.60868798
          0,           0,        2338,      -7.656326651,      -6.026263701,      -6.296411702,      -5.656515514,      -9.608879422
          0,           0,        2339,      -7.659356088,      -6.041087269,      -6.301073931,      -5.660156538,      -9.608182277
          0,           0,        2340,      -7.664791879,      -6.026173553,      -6.299169291,       -5.66501009,      -9.608592913
          0,           0,        2341,      -7.660814545,      -6.051981167,      -6.304808779,      -5.659670254,      -9.607684451
          0,           0,        2342,      -7.657928228,      -6.030608887,      -6.303302557,      -5.653617272,      -9.608512399
          0,           0,        2343,       -7.65059188,      -6.045389797,      -6.306744663,      -5.643127527,      -9.607880271
          0,           0,        2344,      -7.646203187,      -6.029465424,      -6.301213158,      -5.636015841,      -9.608464446
          0,           0,        2345,      -7.640715232,      -6.058637532,      -6.310791263,      -5.628813277,      -9.608089198
          0,           0,        2346,      -7.648778621,      -6.036085449,      -6.307459996,       -5.63638655,      -9.608881357
          0,           0,        2347,      -7.652718144,       -6.05245472,      -6.312199786,      -5.641450491,      -9.608315984
          0,           0,        2348,      -7.668324967,      -6.037739824,      -6.310956098,      -5.659093019,      -9.609576992
          0,           0,        2349,      -7.683903658,      -6.064616176,      -6.315800244,      -5.678962385,       -9.60931777
          0,           0,        2350,      -7.703824934,      -6.039856412,      -6.309066744,      -5.704166237,      -9.610323793
          0,           0,        2351,      -7.717731025,      -6.054960207,      -6.313083506,      -5.723332033,      -9.610407752
          0,           0,        2352,      -7.738538269,      -6.038421371,      -6.310253188,      -5.750389703,      -9.611575136
          0,           0,        2353,       -7.75011651,      -6.064247335,      -6.314540225,      -5.768610326,       -9.61138484
          0,           0,        2354,      -7.762095544,      -6.040309729,      -6.311983988,      -5.784562606,      -9.612889795
          0,           0,        2355,      -7.764870163,      -6.053915365,      -6.314535356,      -5.789132642,      -9.612884953
          0,           0,        2356,      -7.765997959,      -6.036121274,      -6.308995477,      -5.790291138,      -9.614067596
          0,           0,        2357,      -7.759933849,       -6.06395008,      -6.317876894,      -5.782659384,      -9.614243966
          0,           0,        2358,      -7.766737917,      -6.039663733,      -6.314865648,      -5.789853012,      -9.615555269
          0,           0,        2359,      -7.762556347,      -6.054532157,      -6.319294388,      -5.785184213,      -9.615429908
          0,           0,        2360,      -7.770532827,       -6.03891303,      -6.318744235,      -5.794283078,      -9.617080317
          0,           0,        2361,      -7.776905747,      -6.065451952,      -6.324866319,      -5.804126125,      -9.617146962
          0,           0,        2362,      -7.789166326,      -6.039724965,      -6.317646838,      -5.821311522,      -9.618500306
          0,           0,        2363,      -7.792258828,      -6.055276634,      -6.323776626,      -5.826949922,      -9.618851676
          0,           0,        2364,      -7.812940283,      -6.038550612,       -6.32146444,      -5.855779341,      -9.620335663
          0,           0,        2365,        -7.8217661,      -6.065206516,      -6.328317489,      -5.872830986,      -9.620386961
          0,           0,        2366,      -7.840653596,      -6.040843677,       -6.32592349,      -5.901338381,      -9.622335055
          0,           0,        2367,      -7.846142286,      -6.054137488,      -6.328996263,      -5.911568897,      -9.622687034
          0,           0,        2368,      -7.852078933,      -6.035859275,      -6.322921759,      -5.920846247,       -9.62432321
          0,           0,        2369,      -7.844350246,      -6.063129274,      -6.332908758,      -5.909943948,      -9.624947939
          0,           0,        2370,        -7.8557966,      -6.038184436,      -6.329785797,      -5.926008046,      -9.626809681
          0,           0,        2371,      -7.845951948,      -6.052048485,       -6.33478649,      -5.911750167,      -9.627185791
          0,           0,        2372,      -7.849768693,      -6.035925959,      -6.334530356,      -5.914941895,      -9.629470874
          0,           0,        2373,      -7.847505771,      -6.061387434,      -6.341633694,      -5.912701013,      -9.630099441
          0,           0,        2374,      -7.850411392,      -6.035597352,      -6.334507435,      -5.916792432,      -9.632103742
          0,           0,        2375,      -7.840242169,      -6.050271309,      -6.341735925,      -5.901044028,      -9.633040228
          0,           0,        2376,      -7.851763255,      -6.033731034,      -6.339947331,      -5.917204193,      -9.635167164
          0,           0,        2377,      -7.850702466,      -6.059570712,      -6.347933325,      -5.919387222,      -9.635730626
          0,           0,        2378,      -7.863126003,      -6.035709582,        -6.3457851,      -5.938527992,      -9.638278477
          0,           0,        2379,      -7.864202791,      -6.048567136,      -6.349444013,      -5.941877989,      -9.639068681
          0,           0,        2380,      -7.869181146,      -6.030692751,       -6.34264823,      -5.950410837,      -9.641205255
          0,           0,        2381,       -7.86180915,      -6.057407891,      -6.353723387,      -5.940522454,      -9.642206493
          0,           0,        2382,      -7.878133088,      -6.032955913,      -6.349946135,      -5.967308981,      -9.644364039
          0,           0,        2383,      -7.870654718,      -6.046425526,      -6.355413509,      -5.957680196,      -9.644615091
          0,           0,        2384,      -7.878960594,      -6.030676138,      -6.354839507,      -5.970315112,      -9.646696747
          0,           0,        2385,      -7.878443359,      -6.055461506,       -6.36241393,      -5.972552668,      -9.646747956
          0,           0,        2386,       -7.88208503,      -6.030412893,      -6.354816809,      -5.979463113,      -9.648066208
          0,           0,        2387,      -7.869603931,      -6.044422804,       -6.36240073,      -5.957865059,      -9.648036032
          0,           0,        2388,      -7.878744074,      -6.028445145,      -6.360605534,      -5.971916411,      -9.649088093
          0,           0,        2389,       -7.87389616,      -6.053543618,      -6.369088498,      -5.967712229,      -9.648323472
          0,           0,        2390,      -7.881730916,      -6.030394861,      -6.366910647,      -5.979948901,       -9.64949652
          0,           0,        2391,      -7.878146805,      -6.042977528,      -6.371145586,      -5.974287334,       -9.64872555
          0,           0,        2392,      -7.878946591,      -6.025556658,      -6.363251883,      -5.974860262,      -9.649271268
          0,           0,        2393,      -7.866781159,      -6.052111452,      -6.376072614,      -5.954754548,      -9.648563359
          0,           0,        2394,      -7.882117385,      -6.028256275,      -6.371639648,      -5.979382508,      -9.649148371
          0,           0,        2395,      -7.871766965,      -6.041900198,      -6.378625424,      -5.963168665,      -9.648006872
