"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        6092,      -13.99017325,      -13.85588388,      -14.14712796
          0,           0,        6093,      -14.10238902,      -13.97729022,      -14.25240663
          0,           0,        6094,      -14.03816452,      -13.91121238,      -14.16978003
          0,           0,        6095,      -14.10176275,      -13.96198737,      -14.18663342
          0,           0,        6096,       -13.9837528,      -13.85762534,      -14.06572511
          0,           0,        6097,      -14.06523964,      -13.93472898,      -14.19777808
          0,           0,        6098,      -14.04164337,      -13.92737852,      -14.18567549
          0,           0,        6099,       -14.0541927,      -13.92653292,      -14.15391819
          0,           0,        6100,      -14.06922262,      -13.96477986,      -14.13025988
          0,           0,        6101,      -14.02227838,       -13.9124374,      -14.16006618
          0,           0,        6102,      -14.07467053,      -13.97152244,      -14.19972091
          0,           0,        6103,      -14.11315776,      -14.00243634,      -14.17438946
          0,           0,        6104,      -14.14183831,      -14.01043784,      -14.17259728
          0,           0,        6105,      -14.06298255,      -13.94999616,      -14.10010048
          0,           0,        6106,      -14.02044736,       -13.9008238,       -14.1323636
          0,           0,        6107,      -14.10627328,      -13.98053556,      -14.19728685
          0,           0,        6108,      -14.03936075,      -13.92571726,      -14.17374871
          0,           0,        6109,      -14.00618253,      -13.86767245,       -14.0579309
          0,           0,        6110,       -14.0235984,      -13.90205973,      -14.14943318
          0,           0,        6111,      -14.06402349,      -13.94960291,      -14.22764528
          0,           0,        6112,      -14.01676163,      -13.90751224,      -14.09883718
          0,           0,        6113,      -13.99006025,       -13.8811211,      -14.14073256
          0,           0,        6114,      -14.11529229,      -13.99354352,      -14.22241632
          0,           0,        6115,      -14.03070354,      -13.89548118,      -14.10994212
          0,           0,        6116,      -13.98490294,      -13.85683076,      -14.10647979
          0,           0,        6117,       -13.9709901,      -13.83933194,      -14.12033194
          0,           0,        6118,      -14.03096527,      -13.90213989,      -14.09914247
          0,           0,        6119,       -14.0886169,      -13.95992077,      -14.14825956
          0,           0,        6120,      -14.00053295,      -13.87173175,      -14.09473128
          0,           0,        6121,      -13.96685511,      -13.85201683,      -14.11024778
          0,           0,        6122,       -14.0155751,      -13.90068183,      -14.13777588
          0,           0,        6123,      -14.10519134,      -13.96906959,      -14.18288568
          0,           0,        6124,      -14.02723665,      -13.90809403,      -14.13234913
          0,           0,        6125,      -14.05075361,      -13.92949164,      -14.13448186
          0,           0,        6126,      -13.99821428,      -13.86630696,      -14.07076419
          0,           0,        6127,      -14.00270197,      -13.88519609,      -14.12796012
          0,           0,        6128,      -13.99649066,       -13.8967912,      -14.20331268
          0,           0,        6129,      -14.07970643,      -13.96600283,      -14.17875231
          0,           0,        6130,      -13.97898028,      -13.85680196,      -14.11524666
          0,           0,        6131,      -14.07236264,      -13.95171699,      -14.20275496
          0,           0,        6132,      -14.02650482,      -13.90105248,      -14.13831785
          0,           0,        6133,      -14.00385198,      -13.87746097,      -14.13938112
          0,           0,        6134,      -13.97847118,      -13.84488762,      -14.09245921
          0,           0,        6135,      -14.06720703,      -13.94503605,      -14.22332904
          0,           0,        6136,      -14.09850487,      -13.99418134,      -14.24688198
          0,           0,        6137,      -14.11222744,       -13.9971584,      -14.17034787
          0,           0,        6138,      -14.04356736,      -13.92420309,      -14.12394455
          0,           0,        6139,        -14.069231,      -13.92907436,      -14.13039772
          0,           0,        6140,      -14.06904725,      -13.93446088,      -14.13268392
          0,           0,        6141,      -13.97043841,      -13.85269117,      -14.10335482
          0,           0,        6142,      -14.05101323,      -13.93709501,      -14.18608032
          0,           0,        6143,      -14.12109889,      -13.99269965,      -14.19100445
          0,           0,        6144,      -14.04783978,      -13.90583564,      -14.15475861
          0,           0,        6145,      -14.04102882,      -13.90126013,      -14.13240858
          0,           0,        6146,       -14.0851948,      -13.95842705,      -14.15731062
          0,           0,        6147,      -13.98704115,      -13.85877577,      -14.09611117
          0,           0,        6148,      -13.99422363,      -13.86706344,      -14.11639576
          0,           0,        6149,       -13.9912745,      -13.86993825,      -14.08387266
          0,           0,        6150,      -14.07743201,      -13.94384661,      -14.12905636
          0,           0,        6151,      -13.98964812,       -13.8776821,      -14.15463668
          0,           0,        6152,      -14.03698951,      -13.92241385,      -14.17456693
          0,           0,        6153,      -14.06929699,      -13.95471772,      -14.21739528
          0,           0,        6154,      -14.14042623,      -14.02764973,      -14.21902147
          0,           0,        6155,      -14.03486182,      -13.91109026,      -14.12363172
          0,           0,        6156,       -14.0740309,      -13.95844119,      -14.17339528
          0,           0,        6157,       -14.0240754,      -13.90868118,      -14.15882531
          0,           0,        6158,      -14.07737738,      -13.94807466,      -14.18281237
          0,           0,        6159,      -14.04353409,      -13.90875315,      -14.12406798
          0,           0,        6160,      -14.07363235,      -13.93427145,      -14.18574493
          0,           0,        6161,      -14.11576826,      -13.97519405,      -14.18114239
          0,           0,        6162,      -14.01878143,        -13.871461,      -14.10224402
          0,           0,        6163,      -14.03760949,      -13.90788869,      -14.11196604
          0,           0,        6164,      -14.06165657,      -13.94155958,      -14.20696138
          0,           0,        6165,      -14.18149499,      -14.06307598,      -14.22041303
          0,           0,        6166,      -13.98460514,      -13.85431337,      -14.14553995
          0,           0,        6167,      -14.04199792,      -13.91912396,      -14.15934818
          0,           0,        6168,       -14.0159992,      -13.91347121,       -14.1484478
          0,           0,        6169,      -14.04565542,       -13.9237551,      -14.14038596
          0,           0,        6170,      -14.06481072,      -13.93326665,      -14.11835029
          0,           0,        6171,      -14.07177972,      -13.93681081,      -14.15952772
          0,           0,        6172,      -14.14984579,      -14.01639632,      -14.22776986
          0,           0,        6173,      -14.02478321,      -13.90494647,      -14.17669398
          0,           0,        6174,      -14.02324461,      -13.89560873,      -14.12951419
          0,           0,        6175,      -14.06561045,      -13.95976369,      -14.11159691
          0,           0,        6176,      -14.02624151,      -13.91512877,      -14.18055457
          0,           0,        6177,      -14.02423421,      -13.89858946,      -14.16167524
          0,           0,        6178,      -14.01538178,       -13.8703716,      -14.10072456
          0,           0,        6179,      -14.03711289,       -13.9054113,      -14.17309936
          0,           0,        6180,      -14.02625131,      -13.90659992,      -14.15188332
          0,           0,        6181,      -14.04039077,      -13.91891852,      -14.14886356
          0,           0,        6182,      -14.04424776,      -13.93221947,      -14.14643598
          0,           0,        6183,      -14.03812454,      -13.90894823,      -14.10479859
          0,           0,        6184,      -13.99364646,      -13.86876451,      -14.06953558
          0,           0,        6185,      -14.03177154,      -13.91785713,       -14.1291876
          0,           0,        6186,       -14.0022323,      -13.88816539,       -14.1661316
          0,           0,        6187,      -14.09175797,      -13.96433473,      -14.15093188
          0,           0,        6188,      -14.10584323,      -13.96024801,      -14.16084633
          0,           0,        6189,      -14.11211091,      -13.99487135,      -14.20411151
          0,           0,        6190,      -14.05421844,      -13.93922433,       -14.1827867
          0,           0,        6191,      -14.05326227,      -13.92971799,      -14.15977734
          0,           0,        6192,      -14.12126114,      -14.00604497,      -14.19609137
          0,           0,        6193,      -14.02677478,       -13.9135247,       -14.1307043
          0,           0,        6194,      -13.99599233,      -13.88432567,      -14.15223874
          0,           0,        6195,      -13.99908308,      -13.86252642,      -14.13140877
          0,           0,        6196,      -14.04491924,      -13.92443998,      -14.18851987
          0,           0,        6197,      -14.00159029,      -13.87324731,      -14.12914926
          0,           0,        6198,      -14.02936164,      -13.88457663,      -14.14885877
          0,           0,        6199,      -14.06700431,      -13.94639203,      -14.19637128
          0,           0,        6200,      -14.04923654,      -13.93545693,      -14.16982787
          0,           0,        6201,      -14.07100024,      -13.95426405,      -14.21142898
          0,           0,        6202,      -14.02759528,      -13.90212899,       -14.1645905
          0,           0,        6203,      -13.99592574,      -13.87247826,       -14.1065744
          0,           0,        6204,      -14.02547294,      -13.89368723,      -14.14995137
          0,           0,        6205,      -14.12027852,      -13.97407441,      -14.21111645
          0,           0,        6206,      -14.09621436,      -13.96662235,      -14.15014073
          0,           0,        6207,      -14.00681802,      -13.87974199,      -14.16341291
          0,           0,        6208,      -14.01427899,      -13.87948757,      -14.12031349
          0,           0,        6209,      -14.04608901,      -13.91638068,      -14.14851292
          0,           0,        6210,      -13.96807549,      -13.84909541,      -14.20560872
          0,           0,        6211,       -14.0874628,      -13.96364149,      -14.15065342
          0,           0,        6212,      -14.08514356,      -13.97353144,      -14.18118858
          0,           0,        6213,      -14.06695772,      -13.92442974,      -14.16535623
          0,           0,        6214,      -14.07627751,      -13.93108991,      -14.18029226
          0,           0,        6215,      -14.07035371,      -13.92196175,      -14.17117641
          0,           0,        6216,      -14.03319145,       -13.8973364,      -14.14459134
          0,           0,        6217,      -14.00517556,      -13.87545552,       -14.1014774
          0,           0,        6218,      -14.03996885,      -13.91501557,        -14.096189
          0,           0,        6219,      -14.10916814,      -13.99097585,       -14.2073516
          0,           0,        6220,       -14.0856985,      -13.95593162,      -14.25517892
          0,           0,        6221,      -14.11040194,      -13.99880744,      -14.21056523
          0,           0,        6222,       -13.9874346,      -13.85529069,      -14.09088257
          0,           0,        6223,      -14.05754442,       -13.9125931,      -14.12569809
          0,           0,        6224,      -14.02165344,       -13.9047009,      -14.15998328
          0,           0,        6225,      -14.07545203,      -13.99351854,      -14.18798197
          0,           0,        6226,      -14.01238114,      -13.88837156,      -14.10075758
          0,           0,        6227,      -14.00406294,      -13.86930053,      -14.08678331
          0,           0,        6228,      -14.01118007,      -13.89511664,      -14.14235464
          0,           0,        6229,      -14.03079791,      -13.90137212,      -14.11419232
          0,           0,        6230,      -14.11463424,      -14.00497357,      -14.21474172
          0,           0,        6231,      -13.95048535,       -13.8341146,      -14.13120133
          0,           0,        6232,      -14.07322969,      -13.96723341,      -14.14537914
          0,           0,        6233,      -14.09188459,      -13.96614234,      -14.18165364
          0,           0,        6234,       -14.0025294,      -13.88305322,       -14.1116018
          0,           0,        6235,      -14.07200185,      -13.96520269,      -14.12737164
          0,           0,        6236,      -14.07301651,      -13.92994682,      -14.13692019
          0,           0,        6237,      -14.00384955,      -13.88448505,      -14.11845721
          0,           0,        6238,      -14.07862421,      -13.93096797,      -14.21861669
          0,           0,        6239,      -14.04327234,      -13.91891727,      -14.17379615
          0,           0,        6240,      -14.04363347,      -13.93570713,      -14.14962451
          0,           0,        6241,      -14.09634537,      -13.97966679,      -14.22365187
          0,           0,        6242,       -14.0808152,      -13.94759578,      -14.13608024
          0,           0,        6243,      -14.00413815,      -13.87538259,      -14.13111285
          0,           0,        6244,      -14.05094103,      -13.92188751,      -14.19047304
          0,           0,        6245,      -14.02155714,      -13.88199319,      -14.10814764
          0,           0,        6246,      -13.99055167,      -13.84878301,      -14.11025506
          0,           0,        6247,      -14.08165664,      -13.95775467,      -14.18207673
          0,           0,        6248,      -14.04224534,       -13.9109192,      -14.15639293
          0,           0,        6249,      -14.04110884,      -13.88588507,      -14.13884744
          0,           0,        6250,      -14.01183319,      -13.89078324,      -14.18628613
          0,           0,        6251,      -14.05274951,       -13.9276358,      -14.19526348
          0,           0,        6252,      -14.02369955,      -13.91613504,      -14.20945192
          0,           0,        6253,      -14.04733645,      -13.90863134,      -14.16151301
          0,           0,        6254,        -14.010458,      -13.87699746,      -14.08247553
          0,           0,        6255,       -14.0276949,      -13.90507914,       -14.1175654
          0,           0,        6256,      -14.03830945,      -13.91145168,      -14.16721723
          0,           0,        6257,      -14.05751279,      -13.92153523,      -14.14704814
          0,           0,        6258,      -14.02226404,      -13.89817549,       -14.1174264
          0,           0,        6259,      -14.07290578,       -13.9604774,      -14.21804469
          0,           0,        6260,      -14.13431515,      -14.00506321,      -14.16526088
          0,           0,        6261,       -13.9619336,      -13.83849976,      -14.05577103
          0,           0,        6262,      -14.06298954,      -13.92791088,      -14.15134629
          0,           0,        6263,      -14.01205039,      -13.88758366,      -14.12421819
          0,           0,        6264,      -14.01888176,      -13.88619152,      -14.13606985
          0,           0,        6265,      -14.09559882,      -13.97219368,      -14.16731272
          0,           0,        6266,      -14.05697755,      -13.91237607,      -14.15221254
          0,           0,        6267,      -14.12804847,      -14.00812097,      -14.25316015
          0,           0,        6268,      -14.04633742,      -13.92324562,      -14.18426761
          0,           0,        6269,      -14.01720848,      -13.89984475,      -14.13241035
          0,           0,        6270,      -14.08114624,      -13.96479562,      -14.13731312
          0,           0,        6271,      -13.97031575,      -13.86676062,       -14.0991944
          0,           0,        6272,      -14.12437293,      -14.01858929,      -14.18004391
          0,           0,        6273,      -13.97590142,      -13.86015666,      -14.09312132
          0,           0,        6274,      -14.10244165,      -13.98987198,      -14.16107569
          0,           0,        6275,      -14.12548091,      -13.99257714,      -14.17326579
          0,           0,        6276,      -14.01262426,      -13.87826852,      -14.18227522
          0,           0,        6277,      -14.06252147,      -13.91127955,      -14.13319379
          0,           0,        6278,      -14.08110081,      -13.96261332,      -14.12950077
          0,           0,        6279,      -14.11136546,      -13.98875777,      -14.22397236
          0,           0,        6280,      -14.02666451,      -13.89033948,      -14.10402158
          0,           0,        6281,      -14.05989121,      -13.93188279,      -14.18060996
          0,           0,        6282,      -14.05858385,      -13.93712553,      -14.21038672
          0,           0,        6283,      -14.05245944,      -13.92140582,      -14.19205649
          0,           0,        6284,      -14.05439766,      -13.91761703,      -14.16218376
          0,           0,        6285,      -14.02618716,      -13.89156149,      -14.14066678
          0,           0,        6286,      -13.98636541,      -13.84336627,      -14.05807835
          0,           0,        6287,       -14.1050257,      -13.96431377,      -14.17900092
          0,           0,        6288,       -14.0812831,      -13.93977533,      -14.12889197
          0,           0,        6289,      -14.06018605,       -13.9245015,      -14.17004958
          0,           0,        6290,       -13.9675499,      -13.83125959,      -14.05978231
          0,           0,        6291,      -14.03507972,      -13.92729475,      -14.24119892
          0,           0,        6292,      -14.03007802,      -13.91691831,      -14.07639029
          0,           0,        6293,      -14.05213499,      -13.94837571,      -14.16362283
          0,           0,        6294,       -14.0890708,      -13.97535714,      -14.18131221
          0,           0,        6295,      -14.04752942,      -13.91598046,      -14.12870639
          0,           0,        6296,       -14.0966538,      -13.98389262,      -14.17101582
          0,           0,        6297,      -14.07505265,      -13.96133484,      -14.15814472
          0,           0,        6298,      -14.12390027,      -14.00273117,      -14.18975819
          0,           0,        6299,      -14.00892547,       -13.8945371,      -14.09241547
          0,           0,        6300,      -14.11402293,      -14.01210969,      -14.14819834
          0,           0,        6301,      -13.99116346,      -13.87659464,      -14.12231789
          0,           0,        6302,      -14.03672489,      -13.90405686,      -14.12499982
          0,           0,        6303,      -14.00486253,      -13.88476507,      -14.14565027
          0,           0,        6304,      -14.05163955,      -13.92440489,      -14.14535552
          0,           0,        6305,      -14.04069838,      -13.90252805,      -14.16076337
          0,           0,        6306,      -14.02996442,      -13.89783572,      -14.16854313
          0,           0,        6307,      -14.07218345,      -13.93462527,      -14.14985558
          0,           0,        6308,      -14.08890737,      -13.96381661,      -14.16593663
          0,           0,        6309,      -14.05881522,      -13.94149723,       -14.1863761
          0,           0,        6310,       -14.0911099,      -13.97141285,      -14.17066199
          0,           0,        6311,       -14.0274309,      -13.90710774,      -14.12138284
          0,           0,        6312,      -14.06257866,      -13.92479341,       -14.1356143
          0,           0,        6313,      -14.06502888,      -13.93660915,      -14.18502911
          0,           0,        6314,      -14.00785177,      -13.88489557,      -14.17868473
          0,           0,        6315,      -14.08960182,      -13.97979078,      -14.16591133
          0,           0,        6316,      -14.01007044,       -13.8794263,      -14.12068912
          0,           0,        6317,      -14.05100031,       -13.9299112,      -14.10590856
          0,           0,        6318,       -14.0583674,       -13.9390662,      -14.09534783
          0,           0,        6319,      -13.95590428,      -13.83890655,       -14.1050007
          0,           0,        6320,      -14.02816717,      -13.91744652,      -14.12176176
          0,           0,        6321,      -14.02147619,      -13.90974845,      -14.11031776
          0,           0,        6322,      -14.07497746,      -13.93765479,      -14.21554259
          0,           0,        6323,      -14.10802626,      -13.98584106,      -14.14394204
          0,           0,        6324,      -14.00876199,      -13.85558886,      -14.15357559
          0,           0,        6325,      -14.07366949,      -13.94485978,      -14.15237817
          0,           0,        6326,      -13.99643165,      -13.87711992,      -14.18298079
          0,           0,        6327,      -14.10752647,      -13.96771705,      -14.15873511
          0,           0,        6328,      -13.98902494,      -13.85220086,      -14.09544477
          0,           0,        6329,      -13.97715844,      -13.86643192,       -14.0885907
          0,           0,        6330,      -14.04623165,      -13.93755915,      -14.14437167
          0,           0,        6331,       -14.0588208,      -13.94246756,      -14.19184046
          0,           0,        6332,       -14.1127355,      -13.97817303,      -14.18477424
          0,           0,        6333,      -14.01705958,       -13.9001093,      -14.16348452
          0,           0,        6334,      -14.04146427,      -13.92390379,       -14.1361015
          0,           0,        6335,      -14.03731185,      -13.91835263,      -14.19105051
          0,           0,        6336,      -14.05668872,      -13.92888042,      -14.17476545
          0,           0,        6337,      -14.13361443,       -14.0051106,      -14.20025228
          0,           0,        6338,      -14.09230399,      -13.97086911,      -14.20043902
          0,           0,        6339,      -14.09583446,      -13.94420148,      -14.19778277
          0,           0,        6340,      -14.09513276,      -13.96194154,      -14.20896849
          0,           0,        6341,      -14.05699589,      -13.94173041,      -14.17196966
          0,           0,        6342,      -14.10797721,      -13.98937082,      -14.19790429
          0,           0,        6343,       -14.0454626,      -13.92472925,      -14.15595124
          0,           0,        6344,      -14.00452657,      -13.88198592,      -14.12101703
          0,           0,        6345,      -14.11893401,      -13.98111747,      -14.20173452
          0,           0,        6346,      -14.16530642,      -14.04238574,      -14.21197074
          0,           0,        6347,      -14.08050081,       -13.9580668,      -14.15552693
          0,           0,        6348,      -14.05605831,      -13.92664638,      -14.15852769
          0,           0,        6349,      -14.09324854,      -13.98226685,       -14.1952563
          0,           0,        6350,      -13.98331294,      -13.85510486,       -14.1146315
          0,           0,        6351,      -14.00624091,      -13.86842146,      -14.14296848
          0,           0,        6352,      -14.03159743,       -13.8918757,      -14.11558212
          0,           0,        6353,      -13.99313037,       -13.8676455,      -14.14826854
          0,           0,        6354,      -14.01590205,      -13.89298888,      -14.14486296
          0,           0,        6355,       -14.0681816,       -13.9552175,      -14.15237251
          0,           0,        6356,       -14.0630454,      -13.92635059,       -14.1772787
          0,           0,        6357,      -13.99231251,      -13.86962375,      -14.16996723
          0,           0,        6358,      -14.00209637,      -13.89844285,       -14.0967716
          0,           0,        6359,      -14.02588914,      -13.90187155,      -14.13456323
          0,           0,        6360,      -13.94024256,       -13.8041145,      -14.09537773
          0,           0,        6361,      -14.01008789,      -13.86705506,      -14.12455506
          0,           0,        6362,      -14.05566433,      -13.93312315,      -14.19078016
          0,           0,        6363,      -14.05292728,      -13.93419325,      -14.17776016
          0,           0,        6364,       -14.0212133,      -13.89564733,      -14.12966817
          0,           0,        6365,      -14.05880351,      -13.93107081,      -14.18408411
          0,           0,        6366,      -13.97700269,      -13.86598484,        -14.107428
          0,           0,        6367,      -14.05208367,      -13.93041997,      -14.17710855
          0,           0,        6368,      -14.08469894,        -13.985819,      -14.15012487
          0,           0,        6369,      -13.98087102,      -13.84760046,       -14.1715897
          0,           0,        6370,       -14.0414411,      -13.91112822,      -14.10197065
          0,           0,        6371,      -14.01561134,       -13.8933471,      -14.12525361
          0,           0,        6372,      -14.04413268,      -13.92694288,      -14.11663687
          0,           0,        6373,      -14.08780833,      -13.95373604,      -14.19808908
          0,           0,        6374,      -14.11866586,      -14.00205187,       -14.1847421
          0,           0,        6375,      -14.09148206,      -13.96815433,       -14.1325025
          0,           0,        6376,       -14.0281825,      -13.90282601,      -14.13221895
          0,           0,        6377,      -14.04889777,      -13.92054525,      -14.17415474
          0,           0,        6378,      -14.09685626,      -13.98510857,      -14.17584369
          0,           0,        6379,       -14.0653128,      -13.94211845,      -14.15425721
          0,           0,        6380,      -13.96759864,      -13.84383291,      -14.10915028
          0,           0,        6381,      -13.99796695,      -13.87005096,      -14.15644288
          0,           0,        6382,      -14.07271658,      -13.95519761,      -14.20836818
          0,           0,        6383,      -14.06033939,      -13.93661075,      -14.16990602
          0,           0,        6384,      -14.12890834,      -14.01135301,      -14.21438541
          0,           0,        6385,      -14.06164363,      -13.94185096,      -14.12951871
          0,           0,        6386,      -14.05959238,      -13.93681009,       -14.1635257
          0,           0,        6387,       -14.0756041,      -13.95174334,      -14.15018137
          0,           0,        6388,       -14.0605489,      -13.95480711,      -14.10290345
          0,           0,        6389,      -14.01548987,      -13.88151005,      -14.14942228
          0,           0,        6390,      -14.04559788,      -13.93304949,      -14.16113945
          0,           0,        6391,      -14.08727336,       -13.9511733,      -14.19165335
          0,           0,        6392,      -13.99488525,      -13.85644237,       -14.1422254
          0,           0,        6393,      -14.04998406,      -13.92246741,      -14.15625097
          0,           0,        6394,      -14.10798573,      -13.98991062,      -14.20360325
          0,           0,        6395,      -14.11979763,      -13.99679575,       -14.2123697
          0,           0,        6396,      -14.07375627,       -13.9545945,      -14.14397084
          0,           0,        6397,      -13.95992192,      -13.81412215,      -14.07838631
          0,           0,        6398,      -14.06021132,       -13.9256622,      -14.13094684
          0,           0,        6399,      -14.14420175,      -14.02596183,      -14.23469596
          0,           0,        6400,      -14.02333736,      -13.90796496,      -14.11699416
          0,           0,        6401,      -14.10854912,       -13.9994196,      -14.18754961
          0,           0,        6402,      -14.02808775,      -13.89805776,      -14.11960796
          0,           0,        6403,      -13.95204851,      -13.81371557,      -14.04813317
          0,           0,        6404,      -14.00360719,      -13.87379732,      -14.07433538
          0,           0,        6405,      -14.05468888,      -13.93933534,      -14.12891129
          0,           0,        6406,      -14.03092177,      -13.90245462,      -14.09801661
          0,           0,        6407,      -14.07071062,      -13.95563955,      -14.15444045
          0,           0,        6408,      -14.05208991,      -13.93799983,      -14.09856969
          0,           0,        6409,       -14.0024221,      -13.86858367,       -14.1276057
          0,           0,        6410,      -14.08369853,      -13.95881914,      -14.19230532
          0,           0,        6411,      -14.07125189,      -13.93602612,      -14.20525565
          0,           0,        6412,      -14.02650323,      -13.89406455,      -14.13470033
          0,           0,        6413,      -14.08019381,      -13.95679652,      -14.15185137
          0,           0,        6414,      -13.99331852,      -13.86958394,      -14.15194245
          0,           0,        6415,      -14.05198625,      -13.91479059,      -14.09374691
          0,           0,        6416,      -14.01104673,      -13.87272892,      -14.12015963
          0,           0,        6417,      -14.05503215,      -13.93374997,      -14.20163024
          0,           0,        6418,      -13.98190856,      -13.85348514,      -14.14276153
          0,           0,        6419,      -14.01377356,      -13.90003355,      -14.15670595
          0,           0,        6420,      -14.09675216,       -13.9815702,      -14.21239936
          0,           0,        6421,      -14.10672378,      -13.97162328,      -14.19750236
          0,           0,        6422,      -14.05728508,      -13.92439125,      -14.15330697
          0,           0,        6423,      -13.99912591,      -13.87604959,      -14.10316988
          0,           0,        6424,      -14.00353429,      -13.88239958,      -14.14148061
          0,           0,        6425,      -14.00294469,      -13.89999177,      -14.18896188
          0,           0,        6426,       -14.0408093,      -13.91888634,      -14.11157453
          0,           0,        6427,      -14.04428551,      -13.92523737,      -14.15369451
          0,           0,        6428,      -14.07759983,      -13.92051161,      -14.16311218
          0,           0,        6429,      -14.02764585,      -13.88660785,      -14.11787157
          0,           0,        6430,      -14.01828061,      -13.89382189,      -14.16906498
          0,           0,        6431,      -14.00414583,      -13.89206156,      -14.09464057
          0,           0,        6432,      -14.06925045,      -13.97010208,      -14.18869188
          0,           0,        6433,      -14.09159241,      -13.96718691,      -14.16393728
          0,           0,        6434,       -14.0509143,      -13.93991685,      -14.15657189
          0,           0,        6435,      -14.07033103,      -13.95162184,      -14.18673451
          0,           0,        6436,      -14.05623696,      -13.92430666,      -14.16661747
          0,           0,        6437,      -14.03284908,      -13.88784389,      -14.11720208
          0,           0,        6438,      -14.04103541,      -13.91983836,      -14.13424866
          0,           0,        6439,      -14.03198065,      -13.91964173,      -14.13883841
          0,           0,        6440,      -14.06938282,      -13.94664828,      -14.23561079
          0,           0,        6441,       -14.0394373,      -13.92729302,      -14.20101149
          0,           0,        6442,      -14.06937703,      -13.94885953,      -14.16304848
          0,           0,        6443,      -14.08824299,      -13.95577805,      -14.18517159
          0,           0,        6444,      -14.10987493,      -13.98252524,       -14.1793965
          0,           0,        6445,      -14.04691788,      -13.94415509,      -14.19327882
          0,           0,        6446,      -14.07296755,       -13.9550161,       -14.1259424
          0,           0,        6447,      -14.01264786,       -13.8776058,      -14.12861495
          0,           0,        6448,      -14.11619515,      -13.99788341,      -14.22594273
          0,           0,        6449,      -14.04039246,      -13.94548993,      -14.12412352
          0,           0,        6450,      -14.01620113,      -13.90229104,       -14.1099369
          0,           0,        6451,      -14.00176929,      -13.85979602,       -14.1619422
          0,           0,        6452,      -13.98883579,      -13.86279436,      -14.16042515
          0,           0,        6453,      -14.10278114,      -13.98715235,      -14.21651008
          0,           0,        6454,      -14.07039793,      -13.95368655,      -14.19077634
          0,           0,        6455,      -14.06225919,      -13.91201453,      -14.16333044
          0,           0,        6456,      -13.98006677,      -13.87619291,      -14.08938444
          0,           0,        6457,      -14.07891515,      -13.94721111,      -14.15370167
          0,           0,        6458,      -14.04225104,      -13.91514138,      -14.16894395
          0,           0,        6459,       -14.0423284,      -13.90536136,      -14.14873284
          0,           0,        6460,      -14.05885126,      -13.93015998,      -14.13241404
          0,           0,        6461,      -14.04676038,      -13.91258589,      -14.13181724
          0,           0,        6462,      -13.99558993,      -13.85287722,       -14.1317774
          0,           0,        6463,      -14.02156034,      -13.89508801,       -14.1258555
          0,           0,        6464,      -14.05421912,      -13.91785818,       -14.1003017
          0,           0,        6465,      -14.01644746,      -13.89894602,      -14.10690774
          0,           0,        6466,      -14.06164745,      -13.96117779,      -14.18903438
          0,           0,        6467,      -14.08165006,      -13.94968763,      -14.14716642
          0,           0,        6468,      -14.05199336,      -13.93212996,      -14.15979534
          0,           0,        6469,      -14.06312928,      -13.95534134,      -14.16362303
          0,           0,        6470,      -14.03434167,       -13.8976286,      -14.15573337
          0,           0,        6471,      -14.05354397,      -13.93427305,      -14.21163442
          0,           0,        6472,       -14.0364627,      -13.91198074,      -14.18193197
          0,           0,        6473,      -14.08527761,      -13.95736709,       -14.1769047
          0,           0,        6474,      -14.04576985,      -13.92694203,      -14.13723208
          0,           0,        6475,      -14.06732409,      -13.93494807,       -14.1380741
          0,           0,        6476,      -14.06454399,      -13.92819454,      -14.16572456
          0,           0,        6477,      -14.00273051,      -13.87772894,      -14.12138711
          0,           0,        6478,      -14.08993149,       -13.9649228,      -14.16350577
          0,           0,        6479,      -14.04099442,      -13.93127927,      -14.11195028
          0,           0,        6480,      -14.06095297,      -13.94920537,      -14.16761208
          0,           0,        6481,      -14.01182036,      -13.89157261,      -14.13936729
          0,           0,        6482,      -14.02496185,      -13.90424888,      -14.15970436
          0,           0,        6483,      -14.04842647,      -13.90393124,      -14.12578618
          0,           0,        6484,      -14.01069597,      -13.88072356,      -14.14164282
          0,           0,        6485,      -14.04091896,      -13.91855879,      -14.18289475
          0,           0,        6486,      -14.02351225,      -13.91152021,      -14.11677736
          0,           0,        6487,      -14.10011938,      -13.98664483,      -14.12523116
          0,           0,        6488,      -13.97805685,      -13.85049861,      -14.11081567
          0,           0,        6489,       -14.0621907,      -13.92831386,      -14.13567011
          0,           0,        6490,       -14.0559145,      -13.92792759,      -14.17241168
          0,           0,        6491,       -14.1013265,      -13.98168506,      -14.20820826
          0,           0,        6492,      -14.07179754,       -13.9428041,       -14.1410116
          0,           0,        6493,       -14.0085618,      -13.89370956,       -14.1372378
          0,           0,        6494,      -13.99638906,      -13.87119928,      -14.13147326
          0,           0,        6495,      -13.94615259,      -13.81671687,      -14.11393622
          0,           0,        6496,      -14.04210253,      -13.91803247,       -14.1196999
          0,           0,        6497,       -14.0123051,      -13.87602651,      -14.11721346
          0,           0,        6498,      -13.97307759,      -13.85362032,      -14.05294772
          0,           0,        6499,      -13.96131826,      -13.84525657,      -14.11434057
          0,           0,        6500,      -14.02059231,      -13.88348972,       -14.1146382
          0,           0,        6501,       -13.9725528,      -13.84984022,      -14.10981985
