"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1395,      -7.089395989,      -4.827297268,      -5.237394684,      -4.796040326,      -9.334667896
          0,           0,        1396,      -7.092512547,      -4.827491451,      -5.240395055,      -4.796150836,      -9.335251006
          0,           0,        1397,      -7.095592945,      -4.827717727,       -5.24340677,      -4.796211943,      -9.335962142
          0,           0,        1398,      -7.098667042,      -4.825723717,      -5.246086674,        -4.7962006,      -9.336608449
          0,           0,        1399,      -7.081954599,      -4.827898223,      -5.249167726,      -4.790036356,      -9.337362778
          0,           0,        1400,      -7.102487756,      -4.828292084,      -5.252370348,      -4.795472395,      -9.337426011
          0,           0,        1401,      -7.104020788,      -4.828509381,      -5.255435596,      -4.794959313,      -9.338438396
          0,           0,        1402,      -7.108633231,      -4.828705473,      -5.258446514,      -4.795345154,      -9.339422594
          0,           0,        1403,      -7.112789855,      -4.828935635,      -5.261461999,      -4.795558587,      -9.340533431
          0,           0,        1404,      -7.116191671,      -4.829141168,      -5.264473421,      -4.795523243,      -9.341619277
          0,           0,        1405,      -7.119233989,      -4.829351093,      -5.267482235,      -4.795369663,       -9.34271065
          0,           0,        1406,      -7.122154471,      -4.829576203,      -5.270490777,      -4.795163194,      -9.343952852
          0,           0,        1407,      -7.124942788,      -4.829689716,      -5.273433779,       -4.79490482,      -9.345156255
          0,           0,        1408,      -7.126109771,       -4.82883168,      -5.265777644,      -4.794163613,      -9.346393432
          0,           0,        1409,      -7.002021691,      -4.830158453,       -5.27877088,      -4.752395071,      -9.345785855
          0,           0,        1410,      -7.119015567,      -4.830408881,      -5.281932904,      -4.790288681,      -9.347410707
          0,           0,        1411,      -7.123092255,      -4.830681781,       -5.28525835,      -4.790314694,      -9.349057621
          0,           0,        1412,      -7.121155185,       -4.83096215,      -5.288452016,      -4.788793645,       -9.35073213
          0,           0,        1413,      -7.129592809,      -4.831226935,      -5.291533022,      -4.790043968,      -9.352237542
          0,           0,        1414,      -7.138842126,      -4.831484043,      -5.294572381,      -4.791410734,      -9.353643735
          0,           0,        1415,      -7.145400276,      -4.831787804,      -5.297615289,      -4.792028899,      -9.355094179
          0,           0,        1416,      -7.150009705,      -4.832077105,      -5.300650826,      -4.792136382,      -9.356424084
          0,           0,        1417,      -7.153608674,      -4.832181008,      -5.303644743,      -4.791994748,      -9.357647226
          0,           0,        1418,      -7.154124409,      -4.832553509,      -5.306647861,      -4.791136297,      -9.358980135
          0,           0,        1419,      -7.158193854,      -4.833036839,      -5.309766054,      -4.791100257,      -9.359168814
          0,           0,        1420,      -7.161941587,      -4.833367869,      -5.312801931,      -4.791007195,      -9.360400085
          0,           0,        1421,      -7.164935605,      -4.833750765,      -5.315854993,      -4.790749029,      -9.361600637
          0,           0,        1422,      -7.167516719,      -4.834124757,      -5.318906233,      -4.790409799,      -9.362638905
          0,           0,        1423,      -7.169857584,      -4.834517778,      -5.321959467,      -4.790041279,      -9.363561873
          0,           0,        1424,      -7.172071577,      -4.834941303,      -5.325023119,      -4.789666462,      -9.364522643
          0,           0,        1425,      -7.174170412,      -4.835369403,      -5.328087905,      -4.789290416,      -9.365262854
          0,           0,        1426,      -7.176134731,      -4.835802367,      -5.331152093,      -4.788913919,      -9.365816838
          0,           0,        1427,       -7.17798646,      -4.836289008,      -5.334235178,      -4.788543722,      -9.366333776
          0,           0,        1428,      -7.179726497,      -4.836679383,      -5.337299831,      -4.788176313,       -9.36664805
          0,           0,        1429,      -7.179970273,      -4.834653849,      -5.339668325,      -4.787516036,      -9.366885363
          0,           0,        1430,      -7.148805837,      -4.837735572,      -5.343276349,      -4.780168636,        -9.3655811
          0,           0,        1431,      -7.182428381,      -4.838320026,      -5.346487327,      -4.786789554,      -9.365818087
          0,           0,        1432,      -7.182387108,      -4.838894822,      -5.349715505,      -4.786197326,      -9.365849416
          0,           0,        1433,      -7.185064088,      -4.839519173,      -5.352881859,      -4.786181779,      -9.365868845
          0,           0,        1434,      -7.188178527,      -4.840135964,      -5.356030772,      -4.786278783,      -9.365729717
          0,           0,        1435,      -7.190339615,      -4.840775557,      -5.359192026,      -4.786227039,      -9.365533647
          0,           0,        1436,      -7.192079505,      -4.841450362,      -5.362375624,      -4.786129405,      -9.365509615
          0,           0,        1437,      -7.193636856,      -4.842134356,      -5.365569319,      -4.786033904,       -9.36559966
          0,           0,        1438,      -7.195039711,      -4.842827724,      -5.368771265,      -4.785950481,      -9.366042328
          0,           0,        1439,      -7.196330513,      -4.843581914,      -5.372006152,      -4.785888711,      -9.366958229
          0,           0,        1440,      -7.197567334,      -4.844322457,       -5.37524828,       -4.78585646,       -9.36727168
          0,           0,        1441,      -7.198400731,       -4.84495042,      -5.378478238,       -4.78579281,      -9.367293679
          0,           0,        1442,      -7.197275303,      -4.844357519,      -5.381521768,      -4.785381777,      -9.366762474
          0,           0,        1443,      -7.178643934,      -4.846655855,      -5.384986793,      -4.781687017,      -9.366479244
          0,           0,        1444,      -7.196821206,      -4.847579771,      -5.388133526,      -4.785110957,      -9.366344146
          0,           0,        1445,      -7.197830952,      -4.848457437,      -5.391667681,      -4.785250645,      -9.366347117
          0,           0,        1446,      -7.196572055,      -4.849367269,      -5.395155743,      -4.785024856,      -9.366275694
          0,           0,        1447,      -7.199337674,      -4.850312553,       -5.39858425,      -4.785596066,      -9.366168249
          0,           0,        1448,      -7.202160547,      -4.851311735,      -5.402030174,       -4.78621589,      -9.366165509
          0,           0,        1449,      -7.204121678,      -4.852312294,      -5.405504332,      -4.786718333,      -9.366130476
          0,           0,        1450,      -7.205214895,       -4.85331285,      -5.409007735,      -4.787105718,      -9.366081688
          0,           0,        1451,      -7.206037962,      -4.854373273,      -5.412560319,      -4.787485989,      -9.366145689
          0,           0,        1452,      -7.206846452,      -4.855433674,      -5.416132455,      -4.787900401,      -9.366266954
          0,           0,        1453,      -7.207524383,      -4.856533152,      -5.419734033,      -4.788335163,      -9.366321933
          0,           0,        1454,      -7.208245877,      -4.857668744,      -5.423379305,      -4.788814789,      -9.366530874
          0,           0,        1455,      -7.208969686,      -4.858811651,      -5.427054653,      -4.789332296,      -9.366673893
          0,           0,        1456,        -7.2096731,      -4.859963042,      -5.430753811,      -4.789887612,      -9.366799223
          0,           0,        1457,       -7.21034323,      -4.861186312,      -5.434507966,      -4.790479879,      -9.367020941
          0,           0,        1458,      -7.211067078,      -4.862405582,      -5.438287787,      -4.791120763,      -9.367215269
          0,           0,        1459,      -7.211727677,        -4.8636498,      -5.442102399,      -4.791796347,      -9.367387751
          0,           0,        1460,      -7.212394821,      -4.864931775,      -5.445964143,      -4.792514335,      -9.367695778
          0,           0,        1461,      -7.213037966,       -4.86622879,      -5.449856854,      -4.793270401,      -9.367913874
          0,           0,        1462,      -7.213677599,      -4.867535171,      -5.453776894,      -4.794070531,      -9.368127285
          0,           0,        1463,       -7.21431045,      -4.868903897,      -5.457761382,      -4.794912704,      -9.368475938
          0,           0,        1464,      -7.215005495,      -4.870266156,      -5.461773924,      -4.795804966,      -9.368758393
          0,           0,        1465,      -7.215685187,      -4.871656998,      -5.465823105,      -4.796740915,      -9.368960175
          0,           0,        1466,      -7.216424709,      -4.873085708,      -5.469924484,      -4.797728468,      -9.369273292
          0,           0,        1467,      -7.217245244,      -4.874519405,      -5.474060127,      -4.798771214,      -9.369498652
          0,           0,        1468,      -7.218117714,      -4.875959325,      -5.478224612,      -4.799866573,      -9.369653686
          0,           0,        1469,      -7.219071188,      -4.877456654,      -5.482456285,      -4.801018735,       -9.36989672
          0,           0,        1470,       -7.22017235,      -4.878081488,      -5.486597634,      -4.802231589,      -9.370052063
          0,           0,        1471,      -7.218877666,      -4.880239313,      -5.490868745,      -4.803064615,      -9.370127774
          0,           0,        1472,       -7.22176465,      -4.882001529,      -5.495370959,      -4.804676112,      -9.370301211
          0,           0,        1473,      -7.223590638,      -4.883567497,      -5.499774666,      -4.806132432,      -9.370384541
          0,           0,        1474,       -7.22547857,      -4.885130552,      -5.504202116,      -4.807637001,      -9.370395671
          0,           0,        1475,      -7.227243397,      -4.886752651,      -5.508705465,       -4.80915248,      -9.370463972
          0,           0,        1476,      -7.229083978,       -4.88836025,      -5.513240661,      -4.810709178,      -9.370415858
          0,           0,        1477,      -7.230932714,      -4.889985761,      -5.517818957,       -4.81230148,       -9.37028987
          0,           0,        1478,      -7.232870685,      -4.891641695,      -5.522459208,      -4.813937196,      -9.370249193
          0,           0,        1479,      -7.234875957,      -4.893295626,      -5.527137387,      -4.815611893,      -9.370086285
          0,           0,        1480,      -7.236898171,       -4.89494598,      -5.531847358,       -4.81731835,      -9.369847817
          0,           0,        1481,      -7.238947902,      -4.896654466,      -5.536637531,      -4.819056629,      -9.369675248
          0,           0,        1482,      -7.241092429,      -4.898344178,      -5.541457741,      -4.820833084,      -9.369390904
          0,           0,        1483,      -7.243213382,       -4.90004797,      -5.546319743,      -4.822633132,      -9.369030712
          0,           0,        1484,      -7.245394766,      -4.901778254,      -5.551243441,      -4.824464522,      -9.368760865
          0,           0,        1485,       -7.24762484,      -4.903501044,      -5.556200032,      -4.826324828,      -9.368381929
          0,           0,        1486,      -7.249868176,      -4.905214476,      -5.561181139,      -4.828209894,      -9.367949047
          0,           0,        1487,       -7.25215476,      -4.906982702,      -5.566240801,      -4.830123345,      -9.367607702
          0,           0,        1488,      -7.254572784,       -4.90872558,        -5.5713208,      -4.832075312,      -9.367205558
          0,           0,        1489,      -7.257012094,      -4.910477255,       -5.57643394,       -4.83405345,      -9.366822345
          0,           0,        1490,      -7.259573857,      -4.912250555,      -5.581602666,      -4.836068067,      -9.366702468
          0,           0,        1491,      -7.262255313,      -4.914010062,      -5.586793708,      -4.838118214,      -9.366780038
          0,           0,        1492,       -7.26502174,      -4.915753738,      -5.591997207,      -4.840199889,      -9.367292965
          0,           0,        1493,      -7.267903199,      -4.917548378,      -5.597275382,      -4.842316375,      -9.367971895
          0,           0,        1494,      -7.270989465,      -4.919310126,      -5.602560751,      -4.844477235,      -9.368377715
          0,           0,        1495,      -7.274140338,      -4.921022524,      -5.607797584,      -4.846665002,        -9.3686191
          0,           0,        1496,      -7.276028875,      -4.922830359,      -5.613140734,      -4.848640986,      -9.368908847
          0,           0,        1497,      -7.280506888,      -4.924611458,      -5.618579998,      -4.851074005,      -9.369058023
          0,           0,        1498,      -7.284136182,       -4.92634917,      -5.623949765,      -4.853372472,      -9.369187051
          0,           0,        1499,      -7.288127862,      -4.928132738,      -5.629381472,      -4.855739512,      -9.369457634
          0,           0,        1500,       -7.29218988,      -4.929875564,      -5.634804402,      -4.858119368,      -9.369665783
          0,           0,        1501,      -7.296221478,       -4.93161503,       -5.64023426,      -4.860504103,      -9.369834561
          0,           0,        1502,      -7.300398333,      -4.933364981,      -5.645700376,      -4.862914292,      -9.370112397
          0,           0,        1503,       -7.30470569,      -4.935087107,      -5.651157537,      -4.865345695,      -9.370303627
          0,           0,        1504,      -7.309081569,      -4.936779253,      -5.656591493,      -4.867789395,      -9.370466312
          0,           0,        1505,      -7.313541416,       -4.93851415,       -5.66208479,      -4.870244619,      -9.370745565
          0,           0,        1506,       -7.31818106,       -4.94020117,      -5.667546529,      -4.872718927,      -9.370966226
          0,           0,        1507,      -7.322828831,      -4.941879147,      -5.672995153,      -4.875192157,      -9.371162275
          0,           0,        1508,      -7.327595791,      -4.943562636,       -5.67846388,      -4.877671845,      -9.371495778
          0,           0,        1509,      -7.332454726,       -4.94521198,      -5.683899652,      -4.880152416,      -9.371764868
          0,           0,        1510,      -7.337335126,       -4.94682509,      -5.689285012,      -4.882624955,      -9.372019336
          0,           0,        1511,      -7.342255791,      -4.948477782,      -5.694713652,      -4.885089489,      -9.372399136
          0,           0,        1512,      -7.347318644,      -4.950075858,      -5.700070809,      -4.887553827,      -9.372723483
          0,           0,        1513,      -7.352270807,      -4.951657971,      -5.705263562,      -4.889988619,      -9.373025511
          0,           0,        1514,      -7.356533995,      -4.952985245,      -5.696769791,      -4.892297783,      -9.373470975
          0,           0,        1515,      -7.293429875,      -4.954773452,      -5.715265313,      -4.883391148,      -9.373845401
          0,           0,        1516,      -7.360254357,      -4.956282976,      -5.720582745,      -4.896174917,      -9.374198921
          0,           0,        1517,      -7.367463229,       -4.95783315,      -5.726127219,      -4.898855308,       -9.37466764
          0,           0,        1518,      -7.370949023,      -4.959320121,       -5.73143591,      -4.900970609,       -9.37506722
          0,           0,        1519,      -7.378474646,      -4.960787087,      -5.736565725,      -4.903642371,      -9.375431063
          0,           0,        1520,      -7.386528283,      -4.962251633,      -5.741631896,      -4.906346049,      -9.375924729
          0,           0,        1521,      -7.393670641,      -4.963672402,      -5.746592601,      -4.908885123,      -9.376335978
          0,           0,        1522,      -7.400018104,       -4.96504782,      -5.751432411,      -4.911286718,      -9.376724359
          0,           0,        1523,      -7.405986236,      -4.966459834,      -5.756279479,      -4.913608475,      -9.377197724
          0,           0,        1524,      -7.411946443,      -4.967808192,      -5.760994777,      -4.915893555,      -9.377569587
          0,           0,        1525,      -7.417751271,      -4.969137074,      -5.765607507,      -4.918135443,      -9.377907539
          0,           0,        1526,      -7.423631256,      -4.970463272,      -5.770169138,      -4.920353205,      -9.378364836
          0,           0,        1527,      -7.429569782,      -4.971743825,      -5.774600189,      -4.922545353,      -9.378724637
          0,           0,        1528,       -7.43546999,      -4.972977266,      -5.778876503,      -4.924704111,      -9.379036062
          0,           0,        1529,      -7.441363547,      -4.974248259,       -5.78314286,      -4.926830901,      -9.379442507
          0,           0,        1530,       -7.44742705,      -4.975453782,      -5.787241863,      -4.928938322,      -9.379756482
          0,           0,        1531,      -7.453344984,      -4.976639576,      -5.791207769,      -4.931001508,      -9.380012675
          0,           0,        1532,      -7.459313413,      -4.977823071,      -5.795098952,      -4.933031841,      -9.380381723
          0,           0,        1533,      -7.465276027,      -4.978960431,      -5.798828045,      -4.935023737,      -9.380647678
          0,           0,        1534,      -7.471095579,      -4.980050424,      -5.802370169,      -4.936967272,      -9.380862307
          0,           0,        1535,      -7.476800706,      -4.981180199,      -5.805888231,      -4.938864168,      -9.381171932
          0,           0,        1536,      -7.482592796,      -4.982244338,      -5.809209617,      -4.940728574,       -9.38138962
          0,           0,        1537,       -7.48810299,      -4.983290044,      -5.812374984,      -4.942535886,      -9.381549417
          0,           0,        1538,      -7.493567125,       -4.98433535,      -5.815451117,      -4.944299968,      -9.381826596
          0,           0,        1539,      -7.498926423,      -4.985335696,      -5.818344726,       -4.94601704,      -9.382006336
          0,           0,        1540,      -7.504033385,      -4.986290074,      -5.821031967,      -4.947678975,      -9.382142799
          0,           0,        1541,      -7.508935093,      -4.987287813,      -5.823692944,      -4.949289736,       -9.38238425
          0,           0,        1542,      -7.513879503,      -4.988221406,      -5.826142661,      -4.950866494,      -9.382538926
          0,           0,        1543,      -7.518450975,      -4.989139335,      -5.828428265,      -4.952385167,      -9.382642884
          0,           0,        1544,      -7.522932589,      -4.990060145,      -5.830623666,       -4.95386191,      -9.382872353
          0,           0,        1545,      -7.527262884,       -4.99093866,      -5.832630612,      -4.955293968,       -9.38301049
          0,           0,        1546,      -7.531274739,       -4.99177402,      -5.834423519,      -4.956673365,      -9.383111299
          0,           0,        1547,       -7.53499862,      -4.992657114,      -5.836171006,      -4.958002332,      -9.383323414
          0,           0,        1548,      -7.538486967,      -4.993449569,      -5.835306876,      -4.959276158,      -9.383457741
          0,           0,        1549,      -7.523635571,      -4.994273494,      -5.837757612,      -4.958922176,      -9.383551276
          0,           0,        1550,      -7.541527535,      -4.995105374,      -5.840270972,      -4.961436448,      -9.383773368
          0,           0,        1551,      -7.542401875,      -4.995886804,      -5.841582365,       -4.96242222,      -9.383906506
          0,           0,        1552,      -7.547200227,      -4.996627674,      -5.842575544,      -4.963733673,      -9.384006219
          0,           0,        1553,      -7.551738955,      -4.997421604,       -5.84353669,      -4.965000299,       -9.38422349
          0,           0,        1554,      -7.555258251,      -4.998158015,      -5.844289516,      -4.966151418,      -9.384368113
          0,           0,        1555,      -7.557649705,      -4.998887424,        -5.8448932,      -4.967196931,      -9.384475024
          0,           0,        1556,      -7.559648149,      -4.999629027,      -5.845430788,       -4.96818798,      -9.384714723
          0,           0,        1557,      -7.561337855,      -5.000336551,      -5.845801919,      -4.969134967,       -9.38486931
          0,           0,        1558,      -7.562584684,      -5.001009266,      -5.845987433,      -4.970033879,      -9.384992398
          0,           0,        1559,      -7.563486322,      -5.001741226,       -5.84619353,      -4.970891235,      -9.385232615
          0,           0,        1560,      -7.564385711,      -5.002419998,      -5.846218496,      -4.971728128,      -9.385402569
          0,           0,        1561,      -7.564774507,      -5.003096704,      -5.846119616,      -4.972519158,      -9.385534782
          0,           0,        1562,      -7.565034848,      -5.003790719,      -5.845979649,      -4.973283588,      -9.385804396
          0,           0,        1563,        -7.5651083,      -5.004455248,      -5.845697054,      -4.974019695,      -9.385989594
          0,           0,        1564,      -7.564824649,      -5.005089504,      -5.845252095,      -4.974720356,      -9.386143242
          0,           0,        1565,      -7.564277425,      -5.005788669,      -5.844849454,      -4.975391332,      -9.386412483
          0,           0,        1566,      -7.563805654,      -5.006438889,      -5.844287999,      -4.976053705,      -9.386605825
          0,           0,        1567,      -7.562898231,      -5.007091853,      -5.843624563,      -4.976680937,      -9.386760668
          0,           0,        1568,      -7.561932276,      -5.007767021,      -5.842940327,      -4.977291961,      -9.387053104
          0,           0,        1569,      -7.560845827,      -5.008417029,      -5.842134763,      -4.977884496,      -9.387259856
          0,           0,        1570,      -7.559470112,      -5.009040947,      -5.841188317,      -4.978450797,      -9.387433864
          0,           0,        1571,      -7.557896208,      -5.009734975,       -5.84030099,      -4.978996335,      -9.387724927
          0,           0,        1572,      -7.556453518,      -5.010383824,       -5.83927524,      -4.979542556,      -9.387939503
          0,           0,        1573,      -7.554646629,      -5.011039685,      -5.838166391,      -4.980062337,      -9.388113239
          0,           0,        1574,      -7.552842503,      -5.011722063,      -5.837052851,      -4.980575058,      -9.388421018
          0,           0,        1575,       -7.55098324,      -5.012382995,      -5.835836598,      -4.981078601,       -9.38864068
          0,           0,        1576,      -7.548912011,      -5.013021367,      -5.834498602,      -4.981565391,      -9.388826766
          0,           0,        1577,      -7.546720749,      -5.013734415,       -5.83323229,      -4.982041185,      -9.389132133
          0,           0,        1578,      -7.544726455,       -5.01440536,      -5.831846309,      -4.982528146,      -9.389367599
          0,           0,        1579,      -7.542462407,      -5.015086895,      -5.830394191,      -4.982998897,      -9.389584098
          0,           0,        1580,      -7.540278444,      -5.015798554,      -5.828951185,      -4.983473185,      -9.389971883
          0,           0,        1581,      -7.538119114,      -5.016491576,      -5.827422829,      -4.983948818,      -9.390276054
          0,           0,        1582,      -7.535833746,       -5.01716359,      -5.825790478,      -4.984417796,      -9.390433293
          0,           0,        1583,      -7.533497791,       -5.01790146,      -5.824235838,      -4.984884783,       -9.39068621
          0,           0,        1584,       -7.53132494,      -5.017010208,      -5.821973956,      -4.985360803,       -9.39087432
          0,           0,        1585,      -7.518660544,      -5.018851139,      -5.820120717,      -4.984773467,      -9.391002221
          0,           0,        1586,      -7.522632956,       -5.02005367,      -5.819144491,      -4.985887357,      -9.391272535
          0,           0,        1587,      -7.522315194,      -5.020812631,      -5.817422537,      -4.986572326,      -9.391470349
          0,           0,        1588,      -7.521497861,      -5.021545689,       -5.81558604,      -4.987217862,      -9.391624782
          0,           0,        1589,      -7.519813477,      -5.022356609,      -5.813837978,      -4.987776692,      -9.391879109
          0,           0,        1590,       -7.51808684,      -5.023125242,      -5.812001837,      -4.988327787,      -9.392049949
          0,           0,        1591,      -7.516087437,      -5.023907323,      -5.810123792,      -4.988862064,      -9.392185774
          0,           0,        1592,      -7.514160252,      -5.024723241,      -5.808271766,      -4.989404787,      -9.392428584
          0,           0,        1593,      -7.512274153,      -5.025523234,      -5.806359627,      -4.989956797,       -9.39255463
          0,           0,        1594,      -7.510294033,      -5.026305712,      -5.804369871,      -4.990509973,      -9.392617419
          0,           0,        1595,      -7.508284202,      -5.027171768,      -5.802468951,       -4.99106836,      -9.392774453
          0,           0,        1596,      -7.506503259,      -5.027999238,       -5.80049025,      -4.991653955,      -9.392829407
          0,           0,        1597,      -7.504555826,      -5.028842662,      -5.798479461,      -4.992236831,      -9.392822513
          0,           0,        1598,      -7.502729585,      -5.029721733,      -5.796500263,      -4.992836342,      -9.392888903
          0,           0,        1599,      -7.500995139,      -5.030585519,      -5.794470617,      -4.993451791,       -9.39288863
          0,           0,        1600,      -7.499205438,      -5.031431935,      -5.792374062,      -4.994072017,      -9.392863975
          0,           0,        1601,      -7.497425131,      -5.032363571,      -5.790367805,      -4.994701593,      -9.392957713
          0,           0,        1602,       -7.49590253,      -5.033255935,      -5.788294105,      -4.995363829,      -9.392968157
          0,           0,        1603,      -7.494254486,      -5.034164375,      -5.786195659,      -4.996028146,      -9.392931533
          0,           0,        1604,      -7.492751107,      -5.035108866,      -5.784131789,      -4.996714391,      -9.393029361
          0,           0,        1605,      -7.491338439,      -5.036037375,      -5.782025296,      -4.997419175,      -9.393033317
          0,           0,        1606,      -7.489876359,      -5.036947707,      -5.779860751,      -4.998131397,      -9.393008211
          0,           0,        1607,      -7.488462904,      -5.037944248,      -5.777786102,      -4.998860137,      -9.393097163
          0,           0,        1608,      -7.487297392,      -5.038899968,      -5.775653094,      -4.999623843,      -9.393103545
          0,           0,        1609,      -7.486011706,      -5.039871181,      -5.773502621,      -5.000390734,      -9.393066455
          0,           0,        1610,      -7.484869549,        -5.0408781,      -5.771391052,      -5.001180929,      -9.393169107
          0,           0,        1611,      -7.483817741,      -5.041867599,      -5.769246225,      -5.001990186,      -9.393183431
          0,           0,        1612,      -7.482729407,      -5.042837178,      -5.767053748,      -5.002807761,       -9.39316491
          0,           0,        1613,      -7.481656404,      -5.043893436,      -5.764953314,      -5.003636952,      -9.393268271
          0,           0,        1614,      -7.480822208,       -5.04490663,      -5.762805284,      -5.004500794,      -9.393295755
          0,           0,        1615,      -7.479864276,      -5.045934199,      -5.760647853,      -5.005365991,      -9.393285325
          0,           0,        1616,      -7.479031433,      -5.046996676,      -5.758533671,      -5.006252368,      -9.393420929
          0,           0,        1617,      -7.478251372,      -5.048040195,      -5.756394637,      -5.007152974,      -9.393471528
          0,           0,        1618,      -7.477445051,      -5.049061583,      -5.754216462,      -5.008062943,      -9.393492728
          0,           0,        1619,      -7.476642122,      -5.050169782,       -5.75213071,      -5.008983012,      -9.393637559
          0,           0,        1620,      -7.476059611,      -5.051231643,      -5.750005866,      -5.009936743,      -9.393706976
          0,           0,        1621,      -7.475342327,      -5.052302361,      -5.747876671,      -5.010889646,      -9.393735249
          0,           0,        1622,      -7.474709373,      -5.053338862,      -5.745767823,      -5.011858665,      -9.393908325
          0,           0,        1623,      -7.473636208,      -5.052674219,      -5.742550701,      -5.012750835,      -9.393979419
          0,           0,        1624,      -7.460166429,      -5.055525103,      -5.741350956,      -5.011759853,      -9.392874349
          0,           0,        1625,      -7.471318012,      -5.056688684,      -5.739442961,      -5.014587649,      -9.393315915
          0,           0,        1626,      -7.471424451,      -5.057796804,      -5.737452706,      -5.015695048,      -9.393695183
          0,           0,        1627,      -7.471694538,      -5.058911318,      -5.735405076,      -5.016838708,       -9.39394346
          0,           0,        1628,        -7.4716383,      -5.060056089,      -5.733396074,      -5.017933846,      -9.394267601
          0,           0,        1629,       -7.47143909,      -5.061175703,      -5.731375749,      -5.019012913,      -9.394470813
          0,           0,        1630,       -7.47113555,      -5.062267645,      -5.729332627,      -5.020088574,      -9.394621655
          0,           0,        1631,       -7.47078878,      -5.063446454,      -5.727383479,      -5.021165839,       -9.39488089
          0,           0,        1632,      -7.470617092,      -5.064572916,      -5.725411492,      -5.022270462,      -9.395053359
          0,           0,        1633,      -7.470285168,      -5.065708725,      -5.723448753,      -5.023367109,      -9.395182073
          0,           0,        1634,       -7.47003982,      -5.066875733,        -5.7215393,      -5.024478071,      -9.395455106
          0,           0,        1635,      -7.469835135,        -5.0680158,      -5.719626214,      -5.025598985,       -9.39564422
          0,           0,        1636,      -7.469557144,      -5.069125826,      -5.717697544,      -5.026718135,      -9.395812441
          0,           0,        1637,      -7.469244412,      -5.070323547,      -5.715863566,      -5.027837071,      -9.396111699
          0,           0,        1638,      -7.469143433,      -5.071465594,      -5.714013251,      -5.028987181,      -9.396293118
          0,           0,        1639,      -7.468897936,      -5.072615243,      -5.712176899,      -5.030128905,      -9.396392025
          0,           0,        1640,       -7.46874651,      -5.073794894,      -5.710396054,      -5.031284934,      -9.396649233
          0,           0,        1641,      -7.468641249,      -5.074945069,      -5.708616638,      -5.032451052,      -9.396833379
          0,           0,        1642,      -7.468468223,      -5.076062636,      -5.706827223,      -5.033615615,      -9.396990729
          0,           0,        1643,       -7.46827902,      -5.077268123,      -5.705132652,      -5.034782604,      -9.397271866
          0,           0,        1644,      -7.468291305,      -5.078415029,      -5.703427891,       -5.03598016,      -9.397471864
          0,           0,        1645,      -7.468167658,      -5.079568352,      -5.701741681,      -5.037169685,      -9.397628569
          0,           0,        1646,      -7.468148118,       -5.08075104,       -5.70011362,      -5.038374439,      -9.397928252
          0,           0,        1647,       -7.46818368,      -5.081902172,      -5.698492502,      -5.039589457,      -9.398136362
          0,           0,        1648,      -7.468158275,      -5.083018524,      -5.696867503,      -5.040801939,      -9.398308961
          0,           0,        1649,       -7.46811834,      -5.084223853,      -5.695338619,      -5.042014883,      -9.398603394
          0,           0,        1650,      -7.468275291,      -5.085367872,      -5.693805531,      -5.043256405,      -9.398816226
          0,           0,        1651,      -7.468284555,      -5.086517326,      -5.692295367,      -5.044485358,      -9.398985557
          0,           0,        1652,      -7.468379818,      -5.087695669,      -5.690845562,      -5.045724897,      -9.399297681
          0,           0,        1653,      -7.468506648,      -5.088840332,      -5.689406787,      -5.046969206,      -9.399516178
          0,           0,        1654,      -7.468545389,      -5.089947558,      -5.687968143,       -5.04820461,      -9.399697822
          0,           0,        1655,      -7.468534951,      -5.091143442,      -5.686625048,      -5.049432959,      -9.400000897
          0,           0,        1656,      -7.468697427,      -5.092271244,      -5.685280903,      -5.050685161,      -9.400219885
          0,           0,        1657,      -7.468684099,      -5.093393033,      -5.683961258,      -5.051917748,      -9.400394779
          0,           0,        1658,      -7.468704131,      -5.094512511,      -5.682701393,      -5.053149828,      -9.400714936
          0,           0,        1659,      -7.468670492,      -5.095482592,      -5.681451671,      -5.054367388,      -9.400938655
          0,           0,        1660,      -7.468266521,      -5.095737654,      -5.680184129,      -5.055510921,      -9.401125082
          0,           0,        1661,      -7.466281689,      -5.078205708,      -5.678209466,      -5.056207897,      -9.401442604
          0,           0,        1662,      -7.430458074,      -5.072990183,      -5.674369547,      -5.051010087,      -9.401674924
          0,           0,        1663,      -7.424659023,      -5.100156112,      -5.676567759,      -5.050195576,      -9.388557169
          0,           0,        1664,      -7.458201126,      -5.101248536,      -5.675622908,      -5.058487282,      -9.394441194
          0,           0,        1665,      -7.465383106,      -5.102541145,      -5.674627127,      -5.061143493,      -9.392160986
          0,           0,        1666,       -7.46766857,      -5.103644874,      -5.673612602,      -5.062825519,      -9.393256146
          0,           0,        1667,      -7.468783537,      -5.104841269,       -5.67266768,      -5.064276438,      -9.394838955
          0,           0,        1668,      -7.469455347,      -5.105969543,      -5.671719064,      -5.065634401,      -9.396865443
          0,           0,        1669,      -7.469726817,      -5.107102946,      -5.670794964,      -5.066929399,      -9.398336423
          0,           0,        1670,      -7.470015536,      -5.108267284,      -5.669929722,      -5.068221563,      -9.399598877
          0,           0,        1671,      -7.470327805,      -5.109396158,      -5.669079145,      -5.069516131,       -9.40051915
          0,           0,        1672,      -7.470566019,      -5.110486148,      -5.668232969,       -5.07080268,      -9.401223158
