"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         674,      -7.896250592,       -5.66929879,      -7.103740006,      -3.925859499
          0,           0,         675,      -7.904650654,      -5.674177311,      -7.102853519,      -3.921848114
          0,           0,         676,      -7.912947848,      -5.680161742,      -7.114504426,      -3.935183644
          0,           0,         677,      -7.921573012,      -5.685370645,      -7.112616647,      -3.931339811
          0,           0,         678,      -7.929130722,      -5.690071842,       -7.12453691,      -3.944327618
          0,           0,         679,       -7.93838553,      -5.696232858,      -7.123250327,      -3.940677887
          0,           0,         680,      -7.946160526,      -5.701263652,      -7.134446421,      -3.953880794
          0,           0,         681,      -7.954688105,      -5.706138095,      -7.133523717,      -3.949835826
          0,           0,         682,      -7.963079284,      -5.712118438,      -7.145337698,      -3.963226381
          0,           0,         683,      -7.971828367,      -5.717322927,      -7.143383449,      -3.959349818
          0,           0,         684,      -7.979493964,      -5.722019135,      -7.155508273,      -3.972388705
          0,           0,         685,      -7.988863645,       -5.72817556,      -7.154137277,       -3.96870936
          0,           0,         686,       -7.99674272,      -5.733201012,      -7.165515185,      -3.981963235
          0,           0,         687,      -8.005399325,      -5.738070027,      -7.164547786,      -3.977886039
          0,           0,         688,      -8.013885207,      -5.744044822,      -7.176529855,      -3.991329208
          0,           0,         689,      -8.022759535,       -5.74924357,      -7.174499247,      -3.987421169
          0,           0,         690,      -8.030534041,      -5.753933487,      -7.186835505,      -4.000508771
          0,           0,         691,      -8.040019638,      -5.760083965,      -7.185368794,      -3.996800962
          0,           0,         692,      -8.048003633,      -5.765102792,      -7.196934712,      -4.010103457
